,loudness
21910,-6.75
21911,-6.416
21912,-9.229
21913,-6.136
21914,-5.063
21915,-6.136
21916,-6.73
21917,-7.817
21918,-5.788
21919,-8.663
21920,-5.213
21921,-11.713
21922,-4.356
21923,-5.948
21924,-1.047
21925,-8.034
21926,-6.838
21927,-6.228
21928,-5.756
21929,-7.491
21930,-4.575
21931,-7.861
21932,-4.653
21933,-6.671
21934,-5.093
21935,-4.045
21936,-7.479
21937,-7.539
21938,-4.986
21939,-4.831
21940,-4.483
21941,-4.831
21942,-5.948
21943,-8.053
21944,-7.32
21945,-7.32
21946,-9.671
21947,-9.671
21948,-13.343
21949,-6.667
21950,-7.088
21951,-5.063
21952,-11.767
21953,-3.813
21954,-4.393
21955,-5.415
21956,-8.951
21957,-3.69
21958,-5.239
21959,-9.238
21960,-6.164
21961,-6.883
21962,-3.738
21963,-5.293
21964,-5.578
21965,-5.978
21966,-2.968
21967,-5.914
21968,-4.22
21969,-5.266
21970,-6.862
21971,-5.102
21972,-8.151
21973,-16.441
21974,-10.394
21975,-16.169
21976,-8.28
21977,-5.515
21978,-9.362
21979,-6.87
21980,-5.093
21981,-6.274
21982,-7.56
21983,-6.692
21984,-6.173
21985,-6.862
21986,-7.648
21987,-8.151
21988,-7.374
21989,-7.004
21990,-4.356
21991,-5.293
21992,-7.416
21993,-4.722
21994,-3.373
21995,-5.363
21996,-5.677
21997,-8.316
21998,-7.636
21999,-2.968
22000,-8.06
22001,-4.953
22002,-7.88
22003,-9.954
22004,-3.609
22005,-5.764
22006,-5.043
22007,-6.806
22008,-7.949
22009,-8.469
22010,-5.887
22011,-6.788
22012,-10.7
22013,-7.491
22014,-7.049
22015,-9.212
22016,-8.9
22017,-4.113
22018,-2.278
22019,-6.341
22020,-5.839
22021,-5.839
22022,-5.839
22023,-11.767
22024,-3.625
22025,-3.818
22026,-4.811
22027,-1.644
22028,-3.626
22029,-6.183
22030,-6.667
22031,-6.667
22032,-5.286
22033,-6.667
22034,-6.73
22035,-3.251
22036,-4.912
22037,-3.818
22038,-5.754
22039,-5.302
22040,-5.302
22041,-6.099
22042,-4.727
22043,-7.18
22044,-7.636
22045,-8.111
22046,-6.368
22047,-8.33
22048,-8.684
22049,-4.657
22050,-4.872
22051,-8.684
22052,-5.513
22053,-9.594
22054,-8.954
22055,-4.811
22056,-3.397
22057,-5.808
22058,-4.935
22059,-9.273
22060,-8.151
22061,-9.789
22062,-7.636
22063,-5.191
22064,-9.931
22065,-6.741
22066,-3.626
22067,-6.671
22068,-4.303
22069,-6.142
22070,-6.633
22071,-6.665
22072,
22073,-6.083
22074,-5.837
22075,-5.793
22076,-4.223
22077,-8.067
22078,-7.335
22079,-4.303
22080,-8.772
22081,-5.075
22082,-6.741
22083,-5.568
22084,-10.858
22085,-5.899
22086,-4.573
22087,-6.667
22088,-7.426
22089,-4.612
22090,-7.306
22091,-6.794
22092,-8.217
22093,-4.935
22094,-3.36
22095,-6.941
22096,
22097,-2.271
22098,-5.685
22099,-5.312
22100,-3.922
22101,-4.953
22102,-5.146
22103,-5.442
22104,-3.964
22105,-5.614
22106,-10.358
22107,-9.859
22108,-7.91
22109,-5.991
22110,-3.323
22111,-6.136
22112,-3.36
22113,-5.099
22114,-3.37
22115,-3.092
22116,-6.181
22117,-11.184
22118,-6.02
22119,-7.556
22120,-9.461
22121,-7.315
22122,-4.891
22123,-5.333
22124,-5.64
22125,-7.865
22126,-6.568
22127,-3.863
22128,-5.974
22129,-3.517
22130,-7.861
22131,-4.547
22132,-7.516
22133,-7.429
22134,-7.516
22135,-9.101
22136,-7.429
22137,-7.033
22138,-4.234
22139,-5.405
22140,-4.052
22141,-6.75
22142,-6.97
22143,-6.814
22144,-5.661
22145,-4.785
22146,-3.206
22147,-7.026
22148,-7.026
22149,-3.98
22150,-5.362
22151,-7.883
22152,-4.75
22153,-5.616
22154,-4.965
22155,-5.969
22156,-3.092
22157,-7.088
22158,-6.067
22159,-8.744
22160,-8.494
22161,-6.365
22162,-6.667
22163,
22164,-3.818
22165,-8.964
22166,-3.368
22167,-5.729
22168,-3.36
22169,-2.271
22170,-5.884
22171,-6.793
22172,-4.88
22173,-8.9
22174,-3.36
22175,-4.054
22176,-6.118
22177,-2.278
22178,-7.32
22179,-9.461
22180,-6.667
22181,-6.104
22182,-5.063
22183,-3.625
22184,-6.146
22185,-7.039
22186,-5.401
22187,-5.677
22188,-6.015
22189,-6.903
22190,-6.138
22191,-3.625
22192,-5.991
22193,-5.29
22194,-6.678
22195,-6.678
22196,-6.293
22197,-6.293
22198,-8.353
22199,-4.768
22200,-4.768
22201,-4.768
22202,-3.517
22203,-4.8
22204,-6.75
22205,-6.678
22206,-6.73
22207,-3.744
22208,-3.517
22209,-6.033
22210,-6.73
22211,-3.744
22212,-9.476
22213,-5.077
22214,-8.379
22215,-6.068
22216,-5.824
22217,-5.048
22218,-8.804
22219,-9.463
22220,-9.726
22221,-5.249
22222,-9.108
22223,-6.136
22224,-3.625
22225,-5.193
22226,-6.941
22227,-5.254
22228,-10.363
22229,-7.446
22230,-6.136
22231,-8.353
22232,-6.11
22233,-5.45
22234,-10.451
22235,-4.912
22236,-6.442
22237,-5.093
22238,-10.551
22239,-4.156
22240,-10.044
22241,-4.711
22242,-3.225
22243,-6.941
22244,-15.268
22245,-5.185
22246,-6.572
22247,-8.443
22248,-5.963
22249,-10.077
22250,-7.491
22251,-5.153
22252,-7.225
22253,-5.978
22254,-8.823
22255,-5.732
22256,-5.449
22257,-3.447
22258,
22259,-10.08
22260,-6.407
22261,-5.914
22262,-5.478
22263,-7.391
22264,-6.401
22265,-10.292
22266,-5.662
22267,-4.054
22268,-6.442
22269,-7.23
22270,-8.214
22271,-8.206
22272,-8.206
22273,-6.457
22274,-4.8
22275,-5.482
22276,-5.185
22277,-4.768
22278,-4.52
22279,-5.991
22280,-10.567
22281,-4.851
22282,-8.364
22283,-11.332
22284,-5.005
22285,-10.451
22286,-7.509
22287,-7.751
22288,-6.806
22289,-7.751
22290,-6.806
22291,-6.806
22292,-5.478
22293,-2.135
22294,-6.081
22295,-5.415
22296,-8.045
22297,-6.806
22298,-8.656
22299,-5.85
22300,-6.256
22301,-4.188
22302,-7.049
22303,-6.579
22304,-7.771
22305,-9.854
22306,-6.257
22307,-3.962
22308,-8.954
22309,-6.678
22310,-6.038
22311,
22312,-6.678
22313,-17.341
22314,-3.471
22315,-6.099
22316,-3.947
22317,-9.985
22318,-9.671
22319,-9.457
22320,-7.16
22321,-5.362
22322,-5.682
22323,-6.432
22324,-7.16
22325,-8.948
22326,-11.184
22327,-5.368
22328,-11.184
22329,-5.368
22330,-8.948
22331,-11.184
22332,-4.811
22333,-5.923
22334,-10.516
22335,-9.789
22336,-7.56
22337,-8.493
22338,-6.93
22339,-8.034
22340,-6.838
22341,-5.48
22342,-17.341
22343,-6.579
22344,-8.531
22345,-7.323
22346,-6.346
22347,-5.293
22348,-4.573
22349,-4.573
22350,-5.721
22351,-8.044
22352,-4.573
22353,-7.059
22354,-9.789
22355,-6.02
22356,-6.02
22357,-5.978
22358,-2.878
22359,-8.769
22360,-4.771
22361,-3.36
22362,-5.833
22363,-1.218
22364,-6.907
22365,-5.914
22366,-7.088
22367,-12.597
22368,-5.366
22369,-7.374
22370,-7.32
22371,-6.903
22372,
22373,-5.085
22374,-8.769
22375,-7.871
22376,-8.636
22377,-10.077
22378,-7.015
22379,-4.785
22380,-13.672
22381,-4.054
22382,-5.354
22383,-3.497
22384,-5.8
22385,-8.191
22386,-7.179
22387,-3.36
22388,-3.791
22389,-4.574
22390,-5.277
22391,-7.108
22392,-10.382
22393,-6.264
22394,-3.744
22395,-5.125
22396,-6.142
22397,-8.879
22398,-6.807
22399,-9.789
22400,-3.755
22401,-14.604
22402,-7.73
22403,-7.463
22404,-6.174
22405,-7.298
22406,-4.257
22407,-3.247
22408,-4.935
22409,-6.73
22410,-6.667
22411,
22412,-6.678
22413,-6.678
22414,-4.935
22415,
22416,
22417,-5.123
22418,-7.565
22419,-5.108
22420,-7.458
22421,-6.272
22422,-8.461
22423,-10.589
22424,-5.726
22425,-6.272
22426,-5.123
22427,-6.293
22428,-5.833
22429,-6.118
22430,-8.156
22431,-5.145
22432,-5.729
22433,-5.068
22434,-5.216
22435,-6.068
22436,-4.997
22437,-10.394
22438,-6.174
22439,-8.587
22440,-6.101
22441,-4.657
22442,-7.039
22443,-7.225
22444,-10.687
22445,-10.687
22446,-5.164
22447,-7.124
22448,-8.06
22449,-7.635
22450,-8.356
22451,-8.217
22452,-7.358
22453,-6.55
22454,-7.942
22455,-5.075
22456,-5.921
22457,-10.299
22458,-5.79
22459,-9.021
22460,-7.169
22461,-5.498
22462,-4.567
22463,-8.813
22464,-6.04
22465,-6.04
22466,-7.865
22467,-6.208
22468,-10.76
22469,-6.395
22470,-5.178
22471,-5.993
22472,-5.757
22473,-9.764
22474,
22475,-5.992
22476,-7.395
22477,-8.795
22478,-4.421
22479,-5.16
22480,-7.335
22481,-9.654
22482,-4.722
22483,-6.914
22484,-3.422
22485,-5.513
22486,-6.976
22487,-3.755
22488,-5.453
22489,-5.914
22490,-5.72
22491,-5.525
22492,-2.708
22493,-8.558
22494,-6.299
22495,-7.395
22496,-7.405
22497,-6.104
22498,
22499,-5.808
22500,-5.974
22501,-4.88
22502,-5.063
22503,-3.36
22504,-2.135
22505,-5.839
22506,-6.823
22507,-8.151
22508,-6.745
22509,-5.29
22510,-7.033
22511,-6.387
22512,-15.198
22513,-6.739
22514,-7.481
22515,-6.569
22516,-5.582
22517,-11.085
22518,-6.466
22519,-9.644
22520,-7.481
22521,-6.459
22522,-8.059
22523,-7.481
22524,-6.592
22525,-7.265
22526,-9.644
22527,-8.375
22528,-3.948
22529,-11.085
22530,-6.569
22531,-8.059
22532,-6.592
22533,-9.208
22534,-6.466
22535,
22536,-7.265
22537,-7.265
22538,-8.111
22539,-6.299
22540,-9.854
22541,-6.365
22542,-5.088
22543,-13.424
22544,-9.044
22545,-11.713
22546,-7.079
22547,-7.265
22548,-7.265
22549,-6.086
22550,-9.644
22551,-6.997
22552,-9.644
22553,-9.644
22554,-6.569
22555,-6.459
22556,-7.079
22557,-7.079
22558,-6.739
22559,-8.375
22560,-6.569
22561,-9.068
22562,-5.446
22563,-7.265
22564,-9.644
22565,-7.161
22566,-7.079
22567,-6.753
22568,-9.208
22569,-9.068
22570,-6.459
22571,-6.086
22572,-7.265
22573,-7.481
22574,-6.569
22575,-6.569
22576,-5.582
22577,-7.1
22578,-7.079
22579,-9.644
22580,-6.416
22581,-7.634
22582,-4.742
22583,-7.643
22584,-5.362
22585,-8.059
22586,-7.374
22587,-5.197
22588,-6.753
22589,-5.024
22590,-4.632
22591,-6.408
22592,-6.946
22593,-6.741
22594,-8.059
22595,-7.265
22596,-9.644
22597,-6.086
22598,-6.569
22599,-5.582
22600,-4.093
22601,-5.801
22602,-3.801
22603,-7.587
22604,-6.445
22605,
22606,
22607,
22608,
22609,-6.466
22610,-6.569
22611,-7.214
22612,-4.083
22613,-9.208
22614,-7.079
22615,-6.099
22616,-5.179
22617,-3.206
22618,-7.864
22619,-4.63
22620,-13.378
22621,-9.358
22622,-3.997
22623,-7.092
22624,-7.265
22625,-4.113
22626,-7.44
22627,-5.077
22628,-2.655
22629,-3.773
22630,-8.059
22631,-9.068
22632,-6.264
22633,-6.459
22634,-5.582
22635,-5.178
22636,-5.993
22637,-6.04
22638,-6.208
22639,-7.012
22640,-8.35
22641,-6.157
22642,-7.012
22643,-8.35
22644,-6.157
22645,-8.726
22646,-4.751
22647,-8.35
22648,-8.704
22649,-4.751
22650,-7.726
22651,-5.442
22652,-8.545
22653,-8.726
22654,-5.442
22655,-6.035
22656,-7.726
22657,-6.157
22658,-9.059
22659,-6.035
22660,-7.726
22661,-6.15
22662,-9.579
22663,-5.442
22664,-11.665
22665,-4.751
22666,-11.665
22667,-9.579
22668,-4.108
22669,-4.108
22670,-7.19
22671,-7.19
22672,-8.735
22673,-7.012
22674,-8.506
22675,-7.726
22676,-8.35
22677,-11.665
22678,-6.035
22679,-7.19
22680,-8.545
22681,-9.059
22682,-6.157
22683,-6.001
22684,-6.15
22685,-9.579
22686,-8.704
22687,-9.84
22688,-4.751
22689,-8.726
22690,-5.442
22691,-6.77
22692,-4.108
22693,-7.16
22694,-9.305
22695,-5.277
22696,-11.212
22697,-6.678
22698,-8.871
22699,-8.28
22700,-8.684
22701,-7.214
22702,-9.931
22703,-3.964
22704,-3.804
22705,-7.033
22706,-6.173
22707,-7.355
22708,-6.349
22709,-9.358
22710,-6.946
22711,-7.643
22712,-11.713
22713,-8.074
22714,-7.16
22715,-8.151
22716,-5.453
22717,-8.795
22718,-2.278
22719,-5.525
22720,-8.357
22721,-6.87
22722,-9.789
22723,-8.558
22724,-7.789
22725,-7.026
22726,-8.045
22727,-5.724
22728,-5.532
22729,-9.579
22730,-8.735
22731,-6.001
22732,-8.704
22733,-6.001
22734,-9.059
22735,-8.506
22736,-9.84
22737,-8.735
22738,-10.615
22739,-6.739
22740,-9.208
22741,-9.068
22742,-8.059
22743,-6.019
22744,-7.265
22745,-9.644
22746,-5.16
22747,-9.335
22748,-9.81
22749,-5.32
22750,-7.416
22751,-5.178
22752,-6.208
22753,-5.178
22754,-6.04
22755,-4.108
22756,-11.665
22757,-5.582
22758,-6.569
22759,-6.569
22760,-5.582
22761,-8.059
22762,-7.265
22763,-4.108
22764,-4.108
22765,-11.665
22766,-4.108
22767,-8.35
22768,-11.665
22769,-8.726
22770,-8.35
22771,-9.208
22772,-9.644
22773,-7.079
22774,-7.265
22775,-8.059
22776,-4.88
22777,-5.582
22778,-5.196
22779,-8.871
22780,-11.377
22781,-4.108
22782,-11.665
22783,-6.15
22784,-5.582
22785,-6.739
22786,-6.739
22787,-6.569
22788,-6.569
22789,-6.466
22790,-5.582
22791,-5.353
22792,-5.197
22793,-2.887
22794,-5.153
22795,-8.443
22796,-4.617
22797,-5.582
22798,-4.108
22799,-6.569
22800,-7.265
22801,-3.36
22802,-8.059
22803,-2.271
22804,-3.36
22805,-7.328
22806,-4.108
22807,-6.035
22808,-7.079
22809,-7.265
22810,-7.274
22811,-7.274
22812,-7.265
22813,-3.051
22814,-6.746
22815,-8.216
22816,-5.125
22817,-3.36
22818,-4.303
22819,-6.035
22820,-3.225
22821,-7.059
22822,-8.975
22823,-6.312
22824,-6.976
22825,-4.713
22826,-5.213
22827,-5.353
22828,-10.077
22829,-5.093
22830,-9.292
22831,-10.551
22832,-4.443
22833,-5.093
22834,-6.101
22835,-8.823
22836,-9.008
22837,-8.06
22838,-7.059
22839,-9.229
22840,-5.446
22841,-7.059
22842,-5.446
22843,-5.196
22844,-6.035
22845,-6.739
22846,-5.582
22847,-7.265
22848,-3.452
22849,-4.108
22850,-4.108
22851,-6.15
22852,-6.592
22853,-4.108
22854,-7.042
22855,-8.059
22856,-8.059
22857,-9.068
22858,-7.565
22859,-9.789
22860,-3.36
22861,-2.271
22862,-4.727
22863,-3.36
22864,-7.306
22865,-3.36
22866,-5.189
22867,-3.818
22868,-3.744
22869,-5.191
22870,-7.867
22871,-5.302
22872,-5.277
22873,-6.299
22874,-4.567
22875,-6.247
22876,-6.099
22877,-10.516
22878,-8.449
22879,-7.648
22880,-4.108
22881,-5.884
22882,-10.365
22883,-5.792
22884,-9.108
22885,-6.457
22886,-5.32
22887,-5.764
22888,-8.866
22889,-6.678
22890,
22891,-9.579
22892,-6.035
22893,-6.035
22894,-12.565
22895,-7.265
22896,-7.265
22897,-3.368
22898,-4.632
22899,-6.93
22900,-5.286
22901,-6.064
22902,-2.429
22903,-7.395
22904,-8.504
22905,-5.724
22906,-4.053
22907,-3.158
22908,-6.441
22909,-4.356
22910,-11.777
22911,-5.616
22912,-4.811
22913,-7.867
22914,-5.277
22915,-2.278
22916,-6.208
22917,-3.964
22918,-3.503
22919,-4.567
22920,-7.416
22921,-6.349
22922,-3.106
22923,-5.453
22924,-7.355
22925,-5.179
22926,-7.509
22927,-5.164
22928,-9.579
22929,-5.498
22930,-8.242
22931,-7.638
22932,-4.75
22933,-7.47
22934,-9.931
22935,-3.791
22936,-8.245
22937,-6.664
22938,-4.22
22939,-6.272
22940,-7.259
22941,-4.443
22942,-5.453
22943,-5.677
22944,-6.573
22945,-4.209
22946,-6.29
22947,-6.794
22948,-7.771
22949,
22950,-4.977
22951,-7.661
22952,-2.708
22953,-3.395
22954,-3.237
22955,-4.713
22956,-7.92
22957,-6.401
22958,-6.401
22959,-5.415
22960,-9.789
22961,-3.804
22962,-6.13
22963,-7.108
22964,-3.545
22965,-6.819
22966,
22967,-4.895
22968,-4.053
22969,-4.053
22970,-4.727
22971,-7.371
22972,-5.616
22973,-8.449
22974,-7.956
22975,-4.384
22976,-8.449
22977,-8.449
22978,-8.449
22979,-9.579
22980,-6.164
22981,-6.678
22982,-3.284
22983,-3.386
22984,-4.614
22985,-5.449
22986,-3.284
22987,-5.286
22988,-5.286
22989,-5.286
22990,-7.771
22991,-3.284
22992,-6.678
22993,-7.039
22994,-5.677
22995,-5.582
22996,-9.101
22997,-5.944
22998,-7.46
22999,-4.653
23000,-4.645
23001,-6.035
23002,-5.405
23003,-6.054
23004,-6.164
23005,-3.933
23006,-10.08
23007,-4.612
23008,-5.397
23009,-5.785
23010,-5.424
23011,-5.32
23012,-9.33
23013,-5.368
23014,-7.265
23015,-8.059
23016,-3.804
23017,-9.068
23018,-7.207
23019,-4.374
23020,-7.079
23021,-8.412
23022,-5.302
23023,-5.277
23024,-4.567
23025,-6.442
23026,-5.873
23027,-8.446
23028,-6.002
23029,-5.366
23030,-8.449
23031,-6.814
23032,-8.866
23033,-6.901
23034,-6.572
23035,-7.395
23036,-10.663
23037,-4.35
23038,-6.008
23039,-6.941
23040,-11.104
23041,-5.655
23042,-6.976
23043,-4.297
23044,-6.446
23045,-8.067
23046,-9.594
23047,-6.837
23048,-9.985
23049,-7.049
23050,-4.895
23051,-5.991
23052,-4.574
23053,-6.941
23054,-7.491
23055,-1.538
23056,-6.741
23057,-5.991
23058,-7.169
23059,-4.507
23060,-4.713
23061,-6.557
23062,-9.195
23063,-3.738
23064,
23065,-2.286
23066,-7.56
23067,-7.479
23068,-8.151
23069,-6.569
23070,-4.833
23071,-8.054
23072,-8.151
23073,-6.569
23074,-5.661
23075,-11.165
23076,-2.968
23077,-6.636
23078,-4.932
23079,-11.672
23080,-5.401
23081,-4.614
23082,-7.079
23083,-4.474
23084,-10.394
23085,-7.604
23086,-10.296
23087,-5.313
23088,-5.541
23089,-9.902
23090,-4.831
23091,-5.347
23092,-4.113
23093,-8.06
23094,-4.831
23095,-10.394
23096,-5.429
23097,-7.034
23098,-2.271
23099,-8.306
23100,-11.184
23101,-5.177
23102,-5.444
23103,-6.067
23104,-8.228
23105,-10.068
23106,-7.28
23107,-8.074
23108,-7.92
23109,-6.035
23110,-5.449
23111,-4.083
23112,-5.288
23113,-6.274
23114,-4.993
23115,-6.332
23116,-8.217
23117,-10.215
23118,-5.075
23119,-5.402
23120,-7.956
23121,-5.024
23122,-6.164
23123,-5.525
23124,-4.965
23125,-5.824
23126,-10.663
23127,-4.965
23128,-5.324
23129,-6.146
23130,-3.69
23131,-7.039
23132,-9.101
23133,-3.593
23134,-4.474
23135,-10.875
23136,-9.233
23137,-4.943
23138,-8.191
23139,-3.804
23140,-5.875
23141,-3.723
23142,-3.545
23143,-5.824
23144,-6.123
23145,-4.612
23146,-5.606
23147,-7.73
23148,-1.957
23149,-7.809
23150,-7.481
23151,-5.568
23152,-7.359
23153,-10.6
23154,-5.164
23155,-5.429
23156,-6.245
23157,-5.024
23158,-7.751
23159,-5.661
23160,-3.247
23161,-7.636
23162,-6.138
23163,-5.415
23164,-7.891
23165,-3.813
23166,-6.332
23167,-7.1
23168,-6.798
23169,-5.011
23170,-7.218
23171,-4.986
23172,-7.32
23173,-5.179
23174,-4.833
23175,-7.128
23176,-5.525
23177,-4.57
23178,-7.745
23179,-10.365
23180,-10.365
23181,-22.282
23182,-5.024
23183,-7.789
23184,-6.081
23185,-8.492
23186,-8.492
23187,-8.191
23188,-10.068
23189,
23190,-5.146
23191,-5.179
23192,-4.054
23193,-6.569
23194,-5.024
23195,-5.277
23196,-7.351
23197,-8.306
23198,-5.937
23199,-5.318
23200,-6.181
23201,-9.985
23202,-9.068
23203,-8.65
23204,-7.817
23205,-7.48
23206,-4.647
23207,-6.181
23208,-6.807
23209,-7.51
23210,-7.861
23211,-7.23
23212,-14.604
23213,-4.88
23214,-2.939
23215,-7.2
23216,-8.31
23217,-9.644
23218,-4.093
23219,-7.079
23220,
23221,-8.059
23222,-4.751
23223,-4.751
23224,
23225,-4.172
23226,-6.907
23227,-5.978
23228,-10.109
23229,-6.907
23230,-6.044
23231,-4.141
23232,-11.085
23233,-3.493
23234,-7.509
23235,-6.293
23236,-9.598
23237,-9.381
23238,-5.671
23239,-4.169
23240,-6.883
23241,-5.513
23242,-6.348
23243,-15.268
23244,-6.365
23245,-8.034
23246,-7.108
23247,-8.04
23248,-5.444
23249,-5.318
23250,-4.297
23251,-5.896
23252,-4.953
23253,-4.113
23254,-4.977
23255,-10.354
23256,-6.407
23257,-7.909
23258,-5.32
23259,-4.443
23260,-8.494
23261,-8.401
23262,-7.207
23263,-6.256
23264,-24.527
23265,-5.582
23266,-5.429
23267,-4.31
23268,-7.294
23269,-10.7
23270,-4.108
23271,-6.569
23272,-7.265
23273,-5.26
23274,-9.068
23275,-6.459
23276,-6.038
23277,-5.887
23278,-3.625
23279,-3.625
23280,-5.258
23281,-3.625
23282,-6.002
23283,-5.353
23284,-7.161
23285,-5.792
23286,-5.919
23287,-7.846
23288,-6.312
23289,-11.212
23290,-9.108
23291,-8.214
23292,-5.833
23293,-8.28
23294,-6.745
23295,-5.944
23296,-5.249
23297,-8.375
23298,-11.085
23299,-5.442
23300,-6.535
23301,-5.563
23302,-6.572
23303,-7.358
23304,-3.791
23305,-5.102
23306,-5.475
23307,-8.411
23308,-13.424
23309,-3.244
23310,-7.865
23311,-9.726
23312,-5.415
23313,-5.754
23314,-5.721
23315,-7.82
23316,-5.18
23317,-7.079
23318,-6.054
23319,-1.047
23320,-6.807
23321,-5.702
23322,-4.045
23323,-5.216
23324,-7.817
23325,-5.612
23326,-9.932
23327,-9.144
23328,-7.555
23329,-10.068
23330,-4.75
23331,-6.633
23332,-5.662
23333,-7.967
23334,-4.995
23335,-7.795
23336,-8.151
23337,-12.89
23338,-10.363
23339,-8.304
23340,-3.251
23341,-9.484
23342,-9.144
23343,-5.401
23344,-5.662
23345,-6.638
23346,-4.054
23347,-7.871
23348,-5.286
23349,-7.187
23350,-4.628
23351,-5.661
23352,-9.044
23353,-9.044
23354,-7.229
23355,-5.978
23356,-7.229
23357,-9.044
23358,-9.044
23359,-4.628
23360,-9.51
23361,-9.481
23362,-6.307
23363,-11.75
23364,-8.513
23365,-10.954
23366,-8.092
23367,-9.394
23368,
23369,-10.598
23370,-12.36
23371,-10.28
23372,-6.616
23373,-4.873
23374,-6.536
23375,-5.796
23376,-8.895
23377,-8.566
23378,-4.108
23379,-6.042
23380,-2.939
23381,-7.033
23382,-6.247
23383,-6.636
23384,-8.045
23385,-6.457
23386,-6.883
23387,-5.824
23388,-4.891
23389,-5.024
23390,-5.547
23391,-6.572
23392,-6.231
23393,-6.987
23394,-8.034
23395,-8.04
23396,-6.142
23397,-5.914
23398,-5.724
23399,-7.709
23400,-5.324
23401,-6.678
23402,-6.9
23403,-9.127
23404,-9.127
23405,-5.401
23406,-6.678
23407,-8.067
23408,-15.617
23409,-5.919
23410,-6.456
23411,-8.379
23412,-4.669
23413,-7.32
23414,-8.663
23415,-6.199
23416,-5.721
23417,-3.714
23418,-4.833
23419,-7.45
23420,-4.686
23421,-6.035
23422,-5.84
23423,-6.117
23424,-5.418
23425,-7.868
23426,-11.361
23427,-4.904
23428,-7.179
23429,-3.939
23430,-6.815
23431,-5.582
23432,-5.896
23433,-8.18
23434,-9.484
23435,-5.594
23436,-10.077
23437,-5.969
23438,-5.721
23439,-9.932
23440,-10.333
23441,-7.32
23442,-6.815
23443,-5.721
23444,-6.962
23445,-4.45
23446,-6.038
23447,-7.306
23448,-4.052
23449,-3.225
23450,-7.92
23451,-6.441
23452,-4.45
23453,-2.864
23454,-11.254
23455,-3.247
23456,-1.218
23457,-10.551
23458,-3.244
23459,-7.539
23460,-10.551
23461,-10.365
23462,-3.051
23463,-4.617
23464,-6.441
23465,-7.75
23466,-2.286
23467,-4.884
23468,-9.212
23469,-5.614
23470,-6.667
23471,-6.688
23472,-6.364
23473,-15.198
23474,-6.407
23475,-3.452
23476,-3.799
23477,-4.566
23478,-6.569
23479,-5.093
23480,-7.48
23481,-5.085
23482,-4.891
23483,-4.961
23484,-5.661
23485,-1.538
23486,-6.112
23487,-7.033
23488,-5.946
23489,-5.123
23490,-6.081
23491,-4.657
23492,-6.336
23493,-8.364
23494,-5.048
23495,-9.644
23496,-8.56
23497,-8.094
23498,-7.265
23499,-6.033
23500,-7.315
23501,-2.749
23502,-4.112
23503,-7.682
23504,-6.105
23505,-4.632
23506,-6.456
23507,-5.218
23508,-5.302
23509,-6.04
23510,-8.099
23511,-5.937
23512,-5.145
23513,-5.145
23514,-5.937
23515,-5.108
23516,-5.453
23517,-6.636
23518,-4.851
23519,-16.169
23520,-7.653
23521,-7.828
23522,-6.122
23523,-9.373
23524,-2.278
23525,-6.349
23526,-9.108
23527,-9.579
23528,-4.108
23529,-7.664
23530,-5.024
23531,
23532,-8.807
23533,-6.192
23534,-8.807
23535,
23536,-7.108
23537,-6.883
23538,-2.188
23539,-8.975
23540,-4.892
23541,-6.13
23542,-5.682
23543,-7.1
23544,-8.677
23545,-7.559
23546,-9.068
23547,-6.456
23548,-7.587
23549,-6.75
23550,-6.75
23551,-6.245
23552,-6.123
23553,-4.748
23554,-8.084
23555,-3.738
23556,-6.442
23557,-6.849
23558,-6.807
23559,-7.47
23560,-7.678
23561,-8.888
23562,-9.579
23563,-10.358
23564,-6.63
23565,-6.667
23566,
23567,-5.824
23568,-6.809
23569,-3.948
23570,-6.739
23571,-6.739
23572,-4.303
23573,-6.881
23574,-6.442
23575,-8.054
23576,-7.578
23577,-7.578
23578,-11.104
23579,-3.545
23580,-10.068
23581,-3.193
23582,-7.179
23583,-4.919
23584,-8.193
23585,-7.771
23586,-10.413
23587,-6.628
23588,-7.871
23589,-7.516
23590,-4.474
23591,-7.44
23592,-5.315
23593,-7.043
23594,-6.542
23595,-9.233
23596,-5.065
23597,-7.539
23598,-6.084
23599,-6.406
23600,-8.443
23601,-10.543
23602,
23603,-8.888
23604,-5.116
23605,-7.272
23606,-5.45
23607,-8.011
23608,-4.52
23609,-1.398
23610,-4.995
23611,-11.845
23612,-4.628
23613,-7.638
23614,-9.193
23615,-8.034
23616,-6.445
23617,-7.23
23618,-3.092
23619,-7.169
23620,-3.092
23621,-6.445
23622,
23623,-3.98
23624,-6.445
23625,-4.75
23626,-5.256
23627,-7.181
23628,-4.122
23629,-5.498
23630,-9.654
23631,-9.362
23632,-3.067
23633,-5.884
23634,-6.111
23635,-6.294
23636,-7.682
23637,-4.183
23638,-2.621
23639,-10.131
23640,-7.682
23641,-10.131
23642,-2.655
23643,-6.264
23644,-10.365
23645,-5.254
23646,-7.92
23647,-8.442
23648,-10.278
23649,-10.363
23650,-6.332
23651,-6.806
23652,-7.949
23653,-3.738
23654,-4.912
23655,-5.978
23656,-2.968
23657,-7.042
23658,-5.788
23659,-2.271
23660,-8.013
23661,-5.005
23662,-8.476
23663,-6.188
23664,-2.48
23665,-6.837
23666,-5.673
23667,-5.833
23668,-5.991
23669,-5.833
23670,-5.673
23671,-5.368
23672,-6.044
