,acousticness
2009,0.0688
2010,0.0204
2011,0.0365
2012,0.105
2013,0.0297
2014,0.0222
2015,0.0394
2016,0.409
2017,0.0187
2018,0.847
2019,0.197
2020,0.174
2021,0.0904
2022,0.187
2023,0.0322
2024,0.064
2025,0.152
2026,0.156
2027,0.0648
2028,0.019
2029,0.00169
2030,0.271
2031,0.344
2032,0.349
2033,0.0646
2034,0.142
2035,0.0175
2036,0.000402
2037,0.124
2038,
2039,0.614
2040,0.0901
2041,0.768
2042,0.559
2043,0.768
2044,0.0457
2045,0.0521
2046,0.0131
2047,0.00169
2048,
2049,0.00336
2050,0.0108
2051,0.0342
2052,0.0172
2053,0.000739
2054,0.616
2055,0.469
2056,0.112
2057,0.0151
2058,0.468
2059,0.0403
2060,0.0417
2061,0.00172
2062,0.0214
2063,0.0963
2064,0.114
2065,0.0174
2066,0.426
2067,0.103
2068,0.228
2069,0.342
2070,0.0509
2071,0.701
2072,0.00157
2073,0.0578
2074,0.18
2075,0.12
2076,0.191
2077,0.0151
2078,0.138
2079,0.0609
2080,0.0899
2081,0.391
2082,0.23
2083,0.00204
2084,0.00608
2085,0.0279
2086,0.12
2087,0.0765
2088,0.218
2089,0.259
2090,0.259
2091,0.64
2092,0.113
2093,0.17
2094,0.128
2095,0.186
2096,0.148
2097,0.542
2098,0.125
2099,0.29
2100,0.00554
2101,0.0476
2102,0.264
2103,0.57
2104,0.00949
2105,0.0273
2106,0.212
2107,0.0706
2108,0.045
2109,0.0161
2110,0.00813
2111,0.0117
2112,0.0207
2113,0.013
2114,0.00544
2115,0.00465
2116,0.25
2117,0.0474
2118,0.0187
2119,0.257
2120,0.257
2121,0.0165
2122,0.257
2123,0.0771
2124,0.317
2125,0.138
2126,0.119
2127,0.187
2128,0.0114
2129,0.782
2130,0.00263
2131,0.541
2132,0.000282
2133,0.113
2134,0.779
2135,
2136,0.00754
2137,0.229
2138,0.0906
2139,0.0421
2140,0.384
2141,0.0175
2142,0.00689
2143,0.394
2144,0.0233
2145,0.305
2146,0.346
2147,0.301
2148,0.0121
2149,0.308
2150,0.00311
2151,0.169
2152,0.105
2153,0.556
2154,0.194
2155,0.244
2156,0.0985
2157,0.625
2158,0.0166
2159,0.128
2160,0.536
2161,0.0114
2162,0.00981
2163,0.0066
2164,0.0571
2165,0.235
2166,0.235
2167,0.235
2168,0.141
2169,0.389
2170,0.142
2171,0.0531
2172,0.28
2173,0.0292
2174,0.206
2175,0.221
2176,0.0235
2177,0.0221
2178,0.389
2179,0.281
2180,0.111
2181,0.00104
2182,0.00104
2183,0.111
2184,0.598
2185,0.109
2186,0.229
2187,0.16
2188,0.00264
2189,
2190,0.115
2191,0.356
2192,0.348
2193,0.123
2194,0.373
2195,0.646
2196,0.136
2197,0.0119
2198,0.325
2199,0.145
2200,0.0104
2201,0.136
2202,0.455
2203,0.373
2204,0.0114
2205,0.0685
2206,0.000709
2207,0.153
2208,0.328
2209,0.321
2210,0.377
2211,0.156
2212,0.0335
2213,0.0359
2214,0.0292
2215,0.0387
2216,0.207
2217,0.123
2218,0.017
2219,0.128
2220,0.00813
2221,0.469
2222,0.00379
2223,0.017
2224,0.0254
2225,0.118
2226,0.011
2227,0.114
2228,0.0405
2229,0.0101
2230,0.145
2231,0.0128
2232,0.155
2233,0.21
2234,0.00391
2235,0.0151
2236,0.212
2237,0.103
2238,0.12
2239,0.208
2240,0.0218
2241,0.208
2242,0.89
2243,0.00311
2244,0.00908
2245,0.123
2246,0.15
2247,0.188
2248,0.31
2249,0.00172
2250,0.768
2251,0.211
2252,0.202
2253,0.0646
2254,0.197
2255,0.0738
2256,0.173
2257,0.134
2258,0.0242
2259,0.16
2260,0.00169
2261,0.617
2262,0.0827
2263,0.0175
2264,0.0533
2265,0.325
2266,0.246
2267,0.000732
2268,0.0688
2269,0.334
2270,0.327
2271,0.23
2272,0.119
2273,0.113
2274,0.267
2275,0.317
2276,0.0796
2277,0.949
2278,0.194
2279,0.0128
2280,0.00754
2281,0.088
2282,0.00272
2283,0.12
2284,0.524
2285,0.045
2286,0.0219
2287,0.0796
2288,0.0381
2289,0.106
2290,0.139
2291,0.17
2292,0.045
2293,0.333
2294,0.00381
2295,0.0399
2296,0.121
2297,0.385
2298,0.741
2299,0.0706
2300,0.0295
2301,0.234
2302,0.234
2303,0.0165
2304,0.701
2305,0.0627
2306,0.0395
2307,0.598
2308,0.25
2309,0.0111
2310,0.625
2311,0.625
2312,0.128
2313,0.0373
2314,0.11
2315,0.109
2316,0.105
2317,0.0141
2318,
2319,0.0123
2320,0.0876
2321,0.114
2322,
2323,0.0168
2324,0.335
2325,0.115
2326,0.000739
2327,0.324
2328,0.0948
2329,0.0149
2330,0.184
2331,0.0794
2332,0.193
2333,0.198
2334,0.19
2335,0.0134
2336,0.00256
2337,0.619
2338,0.173
2339,0.0277
2340,0.38
2341,0.0518
2342,0.346
2343,0.0192
2344,0.102
2345,0.195
2346,
2347,0.0677
2348,0.00513
2349,0.101
2350,
2351,0.24
2352,0.144
2353,0.057
2354,0.0769
2355,0.0218
2356,0.0769
2357,0.136
2358,0.0247
2359,0.063
2360,0.136
2361,0.063
2362,0.163
2363,0.582
2364,0.181
2365,0.0862
2366,0.00067
2367,0.0765
2368,0.497
2369,0.701
2370,0.142
2371,0.0262
2372,0.231
2373,0.0484
2374,0.171
2375,0.187
2376,0.0573
2377,0.0806
2378,0.137
2379,0.0694
2380,0.00218
2381,0.0381
2382,0.0695
2383,0.543
2384,0.111
2385,0.0151
2386,0.0485
2387,0.0646
2388,0.237
2389,0.0404
2390,0.0883
2391,0.379
2392,0.114
2393,0.00142
2394,0.193
2395,0.228
2396,0.401
2397,0.0052
2398,0.312
2399,0.501
2400,
2401,0.507
2402,0.128
2403,0.606
2404,0.0115
2405,0.189
2406,0.0738
2407,0.00488
2408,0.118
2409,0.762
2410,0.211
2411,0.189
2412,0.25
2413,0.019
2414,0.25
2415,0.212
2416,0.105
2417,0.101
2418,0.0134
2419,0.0219
2420,0.131
2421,0.00381
2422,0.733
2423,0.0579
2424,0.0381
2425,0.0399
2426,0.0146
2427,0.0327
2428,0.281
2429,0.000707
2430,0.736
2431,0.296
2432,0.0919
2433,0.0381
2434,0.123
2435,0.222
2436,0.0218
2437,0.0919
2438,0.222
2439,0.0167
2440,0.0891
2441,0.0427
2442,0.0114
2443,0.0642
2444,0.181
2445,0.08
2446,0.661
2447,0.00953
2448,0.00981
2449,0.0225
2450,0.0235
2451,0.413
2452,0.0221
2453,0.137
2454,0.0428
2455,0.00192
2456,0.547
2457,0.0488
2458,0.00169
2459,
2460,0.0306
2461,0.0373
2462,0.036
2463,0.041
2464,0.123
2465,0.0235
2466,0.647
2467,0.0107
2468,0.0104
2469,0.0609
2470,0.00991
2471,0.0149
2472,0.00944
2473,0.0207
2474,0.0702
2475,0.223
2476,0.202
2477,0.228
2478,0.0066
2479,0.0177
2480,0.0853
2481,0.259
2482,0.385
2483,0.139
2484,0.385
2485,0.28
2486,0.00412
2487,0.00671
2488,0.00244
2489,0.00586
2490,0.544
2491,0.588
2492,0.301
2493,0.293
2494,0.0161
2495,0.325
2496,0.0768
2497,0.202
2498,0.124
2499,0.331
2500,0.0207
2501,0.0142
2502,0.0172
2503,0.00961
2504,0.16
2505,0.00531
2506,0.0546
2507,0.0121
2508,0.00127
2509,0.0371
2510,0.0521
2511,0.000592
2512,0.0367
2513,0.00711
2514,0.648
2515,0.0164
2516,0.232
2517,0.259
2518,0.0369
2519,0.159
2520,0.0976
2521,0.119
2522,0.133
2523,0.0855
2524,0.0466
2525,0.352
2526,0.133
2527,0.342
2528,0.569
2529,0.248
2530,0.07
2531,0.00388
2532,0.00815
2533,0.157
2534,
2535,0.0432
2536,0.0431
2537,0.523
2538,0.0186
2539,0.00671
2540,0.0172
2541,0.0887
2542,0.847
2543,0.768
2544,0.541
2545,0.377
2546,0.267
2547,0.228
2548,0.193
2549,0.0648
2550,0.394
2551,0.0901
2552,0.073
2553,0.0706
2554,0.137
2555,0.215
2556,0.12
2557,0.349
2558,0.155
2559,0.367
2560,0.0161
2561,0.0836
2562,0.00454
2563,0.093
2564,0.462
2565,0.101
2566,0.305
2567,0.0345
2568,0.0609
2569,0.653
2570,0.323
2571,0.257
2572,0.0079
2573,0.139
2574,0.0221
2575,0.939
2576,0.145
2577,0.0214
2578,0.261
2579,0.598
2580,0.025
2581,0.655
2582,0.511
2583,0.00127
2584,0.00949
2585,
2586,0.123
2587,0.0543
2588,0.462
2589,0.0119
2590,0.208
2591,0.115
2592,0.0365
2593,
2594,0.159
2595,0.521
2596,0.629
2597,0.162
2598,0.145
2599,0.0119
2600,0.0852
2601,0.084
2602,0.00202
2603,0.144
2604,0.3
2605,0.00204
2606,0.0599
2607,0.113
2608,0.291
2609,0.0771
2610,0.244
2611,0.0476
2612,0.696
2613,0.00225
2614,0.0794
2615,0.591
2616,0.0234
2617,0.0667
2618,0.262
2619,0.061
2620,0.646
2621,0.256
2622,0.202
2623,
2624,0.0152
2625,0.333
2626,0.0399
2627,0.24
2628,0.529
2629,0.00767
2630,0.0129
2631,0.0038
2632,0.769
2633,0.0249
2634,0.883
2635,0.0416
2636,0.243
2637,0.982
2638,0.317
2639,0.23
2640,0.105
2641,0.141
2642,0.000244
2643,
2644,0.556
2645,0.0411
2646,0.0242
2647,0.47
2648,0.0301
2649,0.139
2650,0.113
2651,0.0226
2652,0.155
2653,0.0189
2654,
2655,0.00379
2656,0.148
2657,0.0295
2658,0.0283
2659,0.0457
2660,0.00608
2661,0.0474
2662,0.325
2663,0.103
2664,0.0677
2665,0.0242
2666,0.0295
2667,0.0295
2668,0.174
2669,0.0996
2670,0.153
2671,0.0627
2672,0.0239
2673,0.064
2674,0.0646
2675,0.288
2676,0.333
2677,0.0849
2678,0.0362
2679,0.456
2680,0.312
2681,0.0608
2682,0.167
2683,0.128
2684,0.617
2685,0.247
2686,0.221
2687,0.0342
2688,0.0394
2689,0.138
2690,0.0111
2691,0.0578
2692,0.0395
2693,0.0683
2694,0.149
2695,0.0104
2696,0.011
2697,0.0154
2698,0.193
2699,0.00146
2700,0.000282
2701,0.0127
2702,0.47
2703,0.0127
2704,0.0311
2705,0.00381
2706,0.0038
2707,0.64
2708,0.209
2709,0.472
2710,0.0166
2711,0.0477
2712,0.267
2713,0.00513
2714,0.0298
2715,0.306
2716,0.00111
2717,0.0359
2718,0.0179
2719,0.00277
2720,0.228
2721,0.0538
2722,0.155
2723,0.00264
2724,0.0267
2725,0.00204
2726,0.00134
2727,0.0702
2728,0.398
2729,0.674
2730,0.0919
2731,0.0186
2732,0.0123
2733,
2734,0.135
2735,0.071
2736,0.0744
2737,0.187
2738,0.795
2739,0.00256
2740,0.00587
2741,0.0283
2742,0.325
2743,0.517
2744,0.0683
2745,0.457
2746,0.0123
2747,0.0295
2748,0.159
2749,0.179
2750,0.00104
2751,0.337
2752,0.0689
2753,0.0369
2754,0.121
2755,0.257
2756,0.135
2757,0.262
2758,0.0713
2759,0.142
2760,0.204
2761,0.00488
2762,0.52
2763,0.139
2764,0.126
2765,0.455
2766,0.217
2767,0.0906
2768,0.371
2769,0.00244
2770,0.0281
2771,0.0381
2772,0.00462
2773,0.106
2774,0.235
2775,0.202
2776,0.000707
2777,0.305
2778,0.0484
2779,0.342
2780,0.552
2781,0.459
2782,0.384
2783,0.544
2784,0.0652
2785,0.696
2786,0.0703
2787,0.0481
2788,0.11
2789,0.0091
2790,0.0303
2791,0.333
2792,0.0957
2793,0.0685
2794,0.129
2795,0.0245
2796,0.159
2797,0.304
2798,0.0899
2799,0.3
2800,0.0168
2801,0.0177
2802,0.00111
2803,0.279
2804,0.07
2805,0.00218
2806,0.0009
2807,0.18
2808,0.327
2809,0.112
2810,
2811,0.0251
2812,0.426
2813,0.124
2814,0.0218
2815,0.331
2816,0.000592
2817,0.0967
2818,0.0854
2819,0.256
2820,0.235
2821,0.235
2822,0.0574
2823,0.0474
2824,0.181
2825,0.233
2826,0.113
2827,0.0114
2828,0.00574
2829,0.0303
2830,0.256
2831,0.0335
2832,0.17
2833,0.235
2834,0.215
2835,0.0189
2836,0.733
2837,0.0652
2838,0.0474
2839,0.135
2840,0.0508
2841,0.231
2842,0.193
2843,0.00574
2844,0.00127
2845,0.00534
2846,0.108
2847,0.0476
2848,0.614
2849,0.741
2850,0.0825
2851,0.791
2852,0.119
2853,0.191
2854,0.44
2855,0.741
2856,0.16
2857,0.123
2858,0.0146
2859,0.07
2860,0.0531
2861,0.0623
2862,0.0104
2863,0.00981
2864,0.459
2865,0.00236
2866,0.541
2867,0.069
2868,0.206
2869,0.768
2870,0.0648
2871,0.0335
2872,0.105
2873,0.693
2874,0.122
2875,0.00465
2876,0.0247
2877,0.0128
2878,0.0609
2879,0.296
2880,0.211
2881,0.614
2882,0.124
2883,0.00465
2884,0.0182
2885,0.132
2886,0.124
2887,0.0942
2888,0.401
2889,0.00465
2890,0.0298
2891,0.0225
2892,0.114
2893,0.795
2894,0.0852
2895,0.348
2896,0.00104
2897,0.139
2898,0.0239
2899,
2900,0.00311
2901,0.00135
2902,0.15
2903,0.00135
2904,
2905,0.15
2906,0.0152
2907,0.192
2908,0.234
2909,0.257
2910,0.606
2911,0.0589
2912,0.00587
2913,0.24
2914,0.0112
2915,0.0144
2916,0.0876
2917,0.00266
2918,0.0689
2919,0.235
2920,0.0304
2921,0.423
2922,0.00244
2923,0.136
2924,0.064
2925,0.0119
2926,0.542
2927,0.0175
2928,0.0134
2929,0.229
2930,0.00754
2931,0.384
2932,0.0806
2933,0.128
2934,
2935,0.0142
2936,0.0481
2937,0.0381
2938,0.0328
2939,0.0394
2940,0.0221
2941,0.0578
2942,0.0381
2943,0.0328
2944,0.0509
2945,0.00183
2946,0.11
2947,0.0128
2948,0.084
2949,0.000592
2950,0.000707
2951,0.00998
2952,0.312
2953,0.0734
2954,0.0283
2955,0.00748
2956,0.365
2957,0.0375
2958,0.00379
2959,0.0166
2960,0.31
2961,0.0375
2962,0.465
2963,0.0252
2964,0.0114
2965,0.0172
2966,0.258
2967,0.325
2968,0.479
2969,0.251
2970,0.169
2971,0.0128
2972,0.141
2973,0.0453
2974,0.0467
2975,0.0477
2976,0.328
2977,0.279
2978,0.0543
2979,0.426
2980,0.0183
2981,0.0119
2982,0.0251
2983,0.122
2984,0.181
2985,0.207
2986,0.0236
2987,0.222
2988,0.162
2989,0.0175
2990,0.246
2991,0.000402
2992,0.15
2993,0.124
2994,0.0816
2995,0.0816
2996,0.0372
2997,0.0127
2998,0.0771
2999,0.11
3000,0.511
3001,0.193
3002,0.0703
3003,0.084
3004,0.0359
3005,0.0359
3006,0.161
3007,0.00608
3008,0.296
3009,0.296
3010,0.00826
3011,0.0508
3012,0.0154
3013,0.182
3014,0.0392
3015,0.000248
3016,0.0948
3017,0.042
3018,0.0594
3019,0.0172
3020,0.0186
3021,0.101
3022,0.0359
3023,0.259
3024,0.0371
3025,0.859
3026,0.331
3027,0.145
3028,0.193
3029,0.0031
3030,0.39
3031,0.064
3032,0.0769
3033,0.696
3034,0.118
3035,0.0179
3036,0.205
3037,0.0648
3038,0.0367
3039,0.174
3040,0.0241
3041,0.0481
3042,0.296
3043,0.019
3044,0.344
3045,0.193
3046,0.0175
3047,0.000402
3048,0.124
3049,0.0933
3050,0.123
3051,0.36
3052,0.0123
3053,0.0252
3054,0.174
3055,0.385
3056,0.174
3057,0.174
3058,0.0624
3059,0.209
3060,0.552
3061,0.173
3062,0.0128
3063,0.125
3064,0.0467
3065,0.0207
3066,0.0485
3067,0.107
3068,0.00225
3069,0.00111
3070,0.0152
3071,0.00419
3072,0.15
3073,0.674
3074,0.103
3075,0.0123
3076,0.517
3077,0.118
3078,0.126
3079,0.0182
3080,0.455
3081,0.0732
3082,0.0477
3083,0.142
3084,0.15
3085,0.0316
3086,0.0876
3087,0.11
3088,0.137
3089,0.0277
3090,0.0957
3091,0.00767
3092,0.272
3093,0.000541
3094,0.156
3095,0.21
3096,0.08
3097,0.137
3098,0.524
3099,0.779
3100,0.114
3101,0.0144
3102,
3103,0.181
3104,0.352
3105,0.23
3106,0.0172
3107,0.107
3108,0.247
3109,0.212
3110,0.556
3111,0.279
3112,0.124
3113,0.00161
3114,0.511
3115,0.15
3116,0.213
3117,0.525
3118,0.484
3119,0.0996
3120,0.00192
3121,0.0127
3122,0.0703
3123,0.084
3124,0.0481
3125,0.0508
3126,0.536
3127,0.0066
3128,0.296
3129,0.0151
3130,0.0969
3131,0.169
3132,0.0508
3133,0.0457
3134,0.0251
3135,0.0546
3136,0.536
3137,0.0744
3138,0.126
3139,0.0152
3140,0.0182
3141,0.0182
3142,0.0151
3143,0.0957
3144,0.321
3145,0.0546
3146,0.207
3147,0.394
3148,0.0459
3149,0.0247
3150,0.22
3151,0.251
3152,0.251
3153,0.0195
3154,0.000107
3155,0.000402
3156,0.123
3157,0.0538
3158,0.136
3159,0.0207
3160,0.0127
3161,0.0381
3162,0.142
3163,0.118
3164,0.0365
3165,0.191
3166,0.0352
3167,0.000893
3168,
3169,0.132
3170,0.36
3171,0.105
3172,0.0226
3173,0.0556
3174,0.00244
3175,0.0609
3176,0.0599
3177,0.126
3178,0.304
3179,0.131
3180,0.591
3181,0.0411
3182,0.0417
3183,0.0327
3184,0.119
3185,0.00689
3186,0.093
3187,0.101
3188,0.000858
3189,0.24
3190,0.0614
3191,0.25
3192,0.0119
3193,0.194
3194,0.0677
3195,0.304
3196,0.131
3197,0.591
3198,0.0513
3199,0.344
3200,0.00534
3201,0.00336
3202,0.0392
3203,0.00614
3204,0.0295
3205,0.0627
3206,
3207,0.274
3208,0.274
3209,0.00204
3210,0.0392
3211,0.291
3212,0.0164
3213,0.144
3214,0.0111
3215,0.121
3216,0.25
3217,0.000707
3218,0.543
3219,0.00534
3220,0.00949
3221,
3222,0.141
3223,0.0847
3224,0.0114
3225,0.113
3226,0.123
3227,0.0381
3228,0.331
3229,0.0509
3230,0.105
3231,0.603
3232,0.235
3233,0.193
3234,0.0104
3235,0.0467
3236,0.459
3237,0.193
3238,0.0327
3239,0.157
3240,0.279
3241,0.393
3242,0.0239
3243,0.0854
3244,0.00513
3245,0.00578
3246,0.191
3247,0.00111
3248,0.106
3249,0.124
3250,0.00419
3251,0.118
3252,0.0111
3253,0.208
3254,0.0218
3255,0.0079
3256,0.00256
3257,0.0974
3258,0.00161
3259,0.18
3260,0.193
3261,0.202
3262,0.0239
3263,0.0667
3264,0.00454
3265,0.202
3266,0.0335
3267,
3268,0.122
3269,0.194
3270,0.368
3271,0.0757
3272,0.0876
3273,0.0186
3274,0.0128
3275,0.017
3276,0.0481
3277,0.0359
3278,0.11
3279,0.0186
3280,0.0479
3281,0.084
3282,0.0242
3283,0.0703
3284,0.246
3285,0.0242
3286,0.0541
3287,0.0957
3288,0.0149
3289,0.155
3290,0.0738
3291,0.0174
3292,0.000402
3293,0.529
3294,0.0407
3295,0.0185
3296,0.149
3297,0.069
3298,0.198
3299,0.0168
3300,0.15
3301,0.0183
3302,0.0627
3303,0.0161
3304,0.000707
3305,0.0186
3306,0.107
3307,0.0273
3308,0.136
3309,0.0852
3310,0.00127
3311,0.982
3312,0.188
3313,0.0254
3314,0.00263
3315,0.847
3316,0.00531
3317,0.0373
3318,0.468
3319,0.79
3320,0.00204
3321,0.0428
3322,0.0395
3323,0.511
3324,0.0241
3325,0.017
3326,0.305
3327,0.036
3328,0.115
3329,0.0611
3330,0.159
3331,0.135
3332,
3333,0.00947
3334,0.0952
3335,0.000402
3336,0.206
3337,0.0236
3338,0.295
3339,0.0567
3340,0.000744
3341,0.157
3342,0.000744
3343,0.0912
3344,0.0367
3345,0.25
3346,0.217
3347,0.139
3348,0.0101
3349,0.101
3350,0.0316
3351,0.606
3352,0.0123
3353,0.0165
3354,0.145
3355,0.665
3356,0.229
3357,0.156
3358,0.232
3359,0.0509
3360,0.148
3361,0.00981
3362,0.328
3363,0.469
3364,0.00244
3365,0.0172
3366,0.29
3367,0.0713
3368,0.0812
3369,0.281
3370,0.0614
3371,0.457
3372,0.0694
3373,0.122
3374,0.233
3375,0.0985
3376,0.617
3377,0.0111
3378,0.543
3379,0.349
3380,0.212
3381,0.158
3382,0.0677
3383,0.25
3384,0.547
3385,0.23
3386,0.0768
3387,0.121
3388,0.123
3389,
3390,0.00608
3391,0.0287
3392,0.00488
3393,0.109
3394,0.115
3395,0.218
3396,0.0996
3397,0.105
3398,0.0132
3399,0.371
3400,0.123
3401,0.47
3402,0.144
3403,0.0629
3404,0.536
3405,0.0052
3406,0.0279
3407,0.00419
3408,0.114
3409,0.346
3410,0.109
3411,0.193
3412,0.188
3413,0.588
3414,0.0186
3415,0.00286
3416,0.169
3417,0.0179
3418,0.0327
3419,0.0457
3420,0.0172
3421,0.00135
3422,0.0127
3423,0.00465
3424,0.00465
3425,0.0186
3426,0.0128
3427,0.0127
3428,0.0703
3429,0.084
3430,0.0919
3431,0.0172
3432,0.0167
3433,0.58
3434,0.0567
3435,0.625
3436,
3437,0.0417
3438,0.0404
3439,0.0251
3440,0.0246
3441,0.00689
3442,0.647
3443,0.234
3444,0.00104
3445,0.0151
3446,0.0859
3447,0.582
3448,0.0241
3449,0.202
3450,0.0242
3451,0.373
3452,0.246
3453,0.123
3454,0.209
3455,0.123
3456,0.207
3457,0.0395
3458,0.0331
3459,0.0948
3460,0.102
3461,0.244
3462,0.0331
3463,0.0948
3464,0.401
3465,0.978
3466,0.394
3467,0.0128
3468,0.517
3469,0.211
3470,0.0541
3471,0.0769
3472,0.127
3473,0.385
3474,0.103
3475,0.148
3476,0.00173
3477,0.153
3478,0.0218
3479,0.0128
3480,0.0513
3481,0.333
3482,0.0102
3483,0.934
3484,0.165
3485,0.0769
3486,0.153
3487,0.774
3488,0.274
3489,0.0186
3490,0.0667
3491,0.0573
3492,0.646
3493,0.24
3494,0.0414
3495,
3496,0.606
3497,0.0303
3498,0.733
3499,0.0651
3500,0.051
3501,0.0453
3502,0.0957
3503,0.121
3504,0.883
3505,0.524
3506,0.00202
3507,0.0273
3508,0.000707
3509,0.00671
3510,0.00183
3511,0.598
3512,0.0142
3513,0.035
3514,0.183
3515,0.302
3516,0.00127
3517,0.0115
3518,0.00711
3519,0.0457
3520,0.206
3521,0.323
3522,0.312
3523,0.221
3524,0.00311
3525,0.00311
3526,0.264
3527,0.0229
3528,0.0149
3529,0.194
3530,0.139
3531,0.00272
3532,0.0254
3533,0.148
3534,0.134
3535,0.138
3536,0.0403
3537,0.693
3538,0.000858
3539,0.0241
3540,0.107
3541,0.0179
3542,0.0249
3543,0.523
3544,0.367
3545,0.212
3546,0.308
3547,0.232
3548,0.385
3549,0.234
3550,0.0128
3551,0.0166
3552,0.00379
3553,0.733
3554,0.0168
3555,0.961
3556,0.736
3557,0.137
3558,0.0079
3559,0.934
3560,0.0164
3561,0.0479
3562,0.257
3563,0.262
3564,0.701
3565,0.157
3566,0.123
3567,0.0737
3568,0.449
3569,0.379
3570,0.0466
3571,0.017
3572,0.335
3573,0.0252
3574,0.158
3575,0.251
3576,0.0221
3577,0.261
3578,0.18
3579,0.0744
3580,0.0942
3581,0.113
3582,0.261
3583,0.0404
3584,0.113
3585,0.0311
3586,0.0245
3587,0.345
3588,0.0835
3589,0.163
3590,0.497
3591,0.207
3592,0.169
3593,0.0399
3594,0.0161
3595,0.00765
3596,0.507
3597,0.0281
3598,0.606
3599,0.205
3600,0.0246
3601,0.181
3602,0.479
3603,0.000244
3604,0.556
3605,0.000244
3606,0.000244
3607,0.556
3608,0.456
3609,0.0186
3610,0.296
3611,0.36
3612,0.115
3613,0.0859
3614,0.0392
3615,0.036
3616,0.342
3617,0.449
3618,0.0153
3619,0.733
3620,0.407
3621,0.000592
3622,0.0381
3623,0.000739
3624,0.07
3625,0.0091
3626,0.606
3627,0.741
3628,0.352
3629,0.0311
3630,0.0963
3631,0.138
3632,0.141
3633,0.0521
3634,0.0985
3635,0.0744
3636,0.18
3637,0.0948
3638,0.055
3639,0.229
3640,0.0687
3641,0.665
3642,0.000897
3643,0.0188
3644,
3645,
3646,0.0713
3647,0.367
3648,
3649,0.00264
3650,0.24
3651,0.257
3652,0.08
3653,0.323
3654,
3655,0.139
3656,0.233
3657,0.208
3658,0.193
3659,0.511
3660,0.0969
3661,0.28
3662,0.342
3663,0.174
3664,0.0623
3665,0.223
3666,0.000744
3667,0.215
3668,0.0558
3669,0.501
3670,0.373
3671,0.0207
3672,0.211
3673,0.309
3674,0.114
3675,0.113
3676,0.128
3677,0.0862
3678,0.149
3679,0.16
3680,0.541
3681,0.0739
3682,0.173
3683,0.0161
3684,0.0172
3685,0.0226
3686,0.0226
3687,0.619
3688,0.0079
3689,0.0516
3690,0.0252
3691,0.0252
3692,0.0242
3693,0.25
3694,0.00534
3695,0.00277
3696,0.257
3697,0.156
3698,0.37
3699,0.00204
3700,0.194
3701,0.472
3702,0.0589
3703,0.302
3704,0.0593
3705,0.0375
3706,0.158
3707,0.222
3708,0.368
3709,0.23
3710,0.15
3711,0.00689
3712,0.15
3713,0.184
3714,
3715,0.00244
3716,0.0279
3717,0.113
3718,0.113
3719,0.25
3720,0.0123
3721,0.00256
3722,0.0154
3723,0.0121
3724,0.0264
3725,0.138
3726,0.0352
3727,0.269
3728,0.122
3729,0.248
3730,0.368
3731,0.0365
3732,0.0608
3733,0.0887
3734,0.0627
3735,0.128
3736,0.0703
3737,0.00767
3738,0.00169
3739,0.283
3740,
3741,0.0567
3742,0.24
3743,0.0186
3744,0.0186
3745,0.0186
3746,0.0239
3747,0.123
3748,0.00671
3749,0.0117
3750,0.255
3751,0.229
3752,0.0172
3753,0.0186
3754,0.0287
3755,0.129
3756,0.0146
3757,
3758,0.0507
3759,0.0395
3760,0.0187
3761,0.89
3762,0.0239
3763,0.017
3764,0.122
3765,0.193
3766,0.0277
3767,0.00225
3768,0.217
3769,0.978
3770,0.301
3771,0.0359
3772,0.00127
3773,0.0365
3774,0.00671
3775,0.0957
3776,0.234
3777,0.00531
3778,0.0204
3779,0.221
3780,0.0678
3781,0.00947
3782,0.0985
3783,
3784,0.0531
3785,0.173
3786,0.173
3787,0.0462
3788,0.00513
3789,0.142
3790,0.0862
3791,0.192
3792,0.389
3793,0.229
3794,0.229
3795,0.283
3796,0.00146
3797,0.0507
3798,0.0306
3799,0.222
3800,0.224
3801,0.52
3802,0.019
3803,0.0295
3804,0.0556
3805,0.0234
3806,0.0543
3807,0.00379
3808,0.274
3809,0.125
3810,0.614
3811,0.2
3812,0.000541
3813,0.0283
3814,0.0737
3815,0.0485
3816,0.188
3817,0.101
3818,0.0948
3819,0.129
3820,0.379
3821,0.39
3822,0.389
3823,0.0235
3824,0.389
3825,0.129
3826,0.00245
3827,0.00388
3828,0.469
3829,0.0457
3830,0.646
3831,0.524
3832,0.0509
3833,0.145
3834,0.393
3835,0.000244
3836,0.0304
3837,0.162
3838,0.296
3839,0.00192
3840,0.0841
3841,0.0399
3842,0.0281
3843,0.247
3844,0.269
3845,0.606
3846,0.479
3847,0.0172
3848,0.00157
3849,0.457
3850,0.209
3851,0.0153
3852,0.0315
3853,0.0295
3854,0.0102
3855,0.375
3856,0.0338
3857,0.212
3858,0.212
3859,0.52
3860,0.0102
3861,0.0102
3862,0.115
3863,0.0806
3864,0.212
3865,0.0128
3866,0.0311
3867,0.779
3868,0.312
3869,0.00277
3870,0.101
3871,0.255
3872,0.261
3873,0.163
3874,0.0414
3875,0.344
3876,0.212
3877,0.0849
3878,0.0467
3879,0.552
3880,0.105
3881,0.051
3882,0.0394
3883,0.479
3884,0.206
3885,
3886,0.0106
3887,0.0327
3888,0.209
3889,0.0183
3890,0.0395
3891,0.178
3892,0.00142
3893,0.128
3894,0.128
3895,0.0167
3896,0.0182
