,energy
8038,0.637
8039,0.63
8040,0.366
8041,0.826
8042,0.648
8043,0.449
8044,0.691
8045,0.552
8046,0.701
8047,0.649
8048,0.852
8049,0.52
8050,0.527
8051,0.529
8052,0.831
8053,0.312
8054,0.609
8055,0.559
8056,0.723
8057,0.586
8058,0.573
8059,0.714
8060,0.743
8061,0.852
8062,0.527
8063,0.823
8064,0.609
8065,0.76
8066,0.496
8067,0.57
8068,0.529
8069,0.589
8070,0.636
8071,0.666
8072,0.646
8073,0.767
8074,0.656
8075,0.282
8076,0.526
8077,0.768
8078,0.674
8079,0.708
8080,0.583
8081,0.723
8082,0.628
8083,0.684
8084,0.559
8085,0.931
8086,0.407
8087,0.684
8088,0.573
8089,0.615
8090,0.492
8091,0.647
8092,0.718
8093,0.66
8094,0.823
8095,0.706
8096,0.566
8097,0.571
8098,0.687
8099,0.696
8100,0.566
8101,0.571
8102,0.849
8103,0.469
8104,0.562
8105,0.556
8106,0.519
8107,0.83
8108,0.722
8109,
8110,0.651
8111,0.727
8112,0.626
8113,0.576
8114,0.111
8115,0.983
8116,0.559
8117,0.698
8118,0.831
8119,0.678
8120,0.41
8121,0.559
8122,0.76
8123,0.646
8124,0.953
8125,0.596
8126,0.448
8127,0.515
8128,0.412
8129,0.717
8130,0.845
8131,0.481
8132,0.763
8133,0.763
8134,0.645
8135,0.46
8136,0.645
8137,0.554
8138,0.554
8139,
8140,0.763
8141,0.731
8142,0.723
8143,0.645
8144,0.686
8145,0.723
8146,0.582
8147,0.403
8148,0.554
8149,0.789
8150,0.46
8151,0.609
8152,0.481
8153,0.723
8154,0.811
8155,
8156,0.763
8157,0.731
8158,0.582
8159,0.763
8160,0.731
8161,0.686
8162,0.73
8163,0.686
8164,0.73
8165,0.645
8166,0.628
8167,0.567
8168,0.789
8169,0.46
8170,0.609
8171,0.403
8172,0.554
8173,0.789
8174,0.723
8175,0.481
8176,0.46
8177,0.811
8178,
8179,0.582
8180,0.686
8181,0.763
8182,0.731
8183,0.731
8184,0.718
8185,0.449
8186,0.637
8187,0.557
8188,0.789
8189,0.606
8190,0.774
8191,0.847
8192,0.645
8193,0.535
8194,0.656
8195,0.491
8196,0.756
8197,0.658
8198,0.446
8199,0.537
8200,0.768
8201,0.733
8202,0.562
8203,0.563
8204,0.435
8205,0.551
8206,0.595
8207,0.23
8208,0.537
8209,0.638
8210,0.672
8211,0.669
8212,0.67
8213,0.503
8214,0.74
8215,0.538
8216,0.692
8217,0.844
8218,0.644
8219,0.59
8220,0.589
8221,0.636
8222,
8223,0.633
8224,0.473
8225,0.87
8226,0.816
8227,0.814
8228,0.439
8229,0.589
8230,0.673
8231,0.642
8232,0.545
8233,0.561
8234,0.458
8235,0.93
8236,0.556
8237,0.809
8238,0.596
8239,0.757
8240,0.618
8241,0.812
8242,0.867
8243,0.55
8244,0.696
8245,0.481
8246,0.111
8247,0.26
8248,0.525
8249,0.619
8250,0.594
8251,0.587
8252,0.612
8253,0.628
8254,0.853
8255,0.538
8256,
8257,0.562
8258,0.541
8259,0.511
8260,0.567
8261,0.382
8262,0.623
8263,0.895
8264,0.881
8265,0.676
8266,0.592
8267,0.914
8268,0.449
8269,0.824
8270,0.607
8271,0.725
8272,0.573
8273,0.617
8274,0.619
8275,0.454
8276,0.833
8277,0.713
8278,0.625
8279,0.694
8280,0.784
8281,0.416
8282,0.694
8283,0.833
8284,0.619
8285,0.449
8286,0.449
8287,0.863
8288,0.826
8289,0.313
8290,0.752
8291,0.828
8292,0.427
8293,0.578
8294,0.562
8295,0.595
8296,0.465
8297,0.917
8298,0.872
8299,0.631
8300,0.775
8301,0.52
8302,0.83
8303,0.647
8304,0.251
8305,0.613
8306,0.338
8307,0.666
8308,0.619
8309,0.694
8310,0.858
8311,0.842
8312,0.723
8313,0.554
8314,0.579
8315,0.5
8316,0.743
8317,0.553
8318,0.756
8319,0.869
8320,0.487
8321,0.725
8322,0.313
8323,0.93
8324,0.541
8325,0.828
8326,0.529
8327,0.72
8328,0.841
8329,0.921
8330,0.608
8331,0.449
8332,0.581
8333,0.648
8334,0.789
8335,0.849
8336,0.76
8337,0.403
8338,0.569
8339,0.47
8340,0.585
8341,0.687
8342,0.519
8343,0.602
8344,0.279
8345,0.52
8346,0.579
8347,0.574
8348,0.156
8349,0.793
8350,0.449
8351,0.619
8352,0.339
8353,0.84
8354,0.537
8355,0.729
8356,0.645
8357,0.87
8358,0.566
8359,0.567
8360,0.625
8361,0.489
8362,0.561
8363,0.983
8364,0.792
8365,0.581
8366,0.557
8367,0.805
8368,0.597
8369,0.178
8370,0.934
8371,0.72
8372,0.909
8373,
8374,0.594
8375,0.637
8376,0.538
8377,0.449
8378,0.524
8379,0.664
8380,0.826
8381,0.718
8382,0.692
8383,0.743
8384,0.576
8385,0.858
8386,0.57
8387,0.581
8388,0.695
8389,0.538
8390,0.619
8391,0.861
8392,0.474
8393,0.59
8394,0.692
8395,0.695
8396,0.93
8397,0.683
8398,
8399,0.467
8400,0.221
8401,0.621
8402,0.647
8403,0.807
8404,0.346
8405,0.631
8406,0.609
8407,0.834
8408,0.65
8409,0.76
8410,0.545
8411,0.834
8412,0.304
8413,0.398
8414,0.637
8415,0.41
8416,0.464
8417,0.63
8418,0.454
8419,0.449
8420,0.312
8421,0.552
8422,0.427
8423,0.648
8424,0.662
8425,0.654
8426,0.826
8427,0.686
8428,0.556
8429,0.692
8430,0.221
8431,0.684
8432,0.566
8433,0.831
8434,0.554
8435,0.503
8436,0.686
8437,0.585
8438,0.585
8439,0.692
8440,0.618
8441,0.838
8442,0.838
8443,0.61
8444,0.838
8445,0.585
8446,0.684
8447,0.921
8448,0.449
8449,0.467
8450,0.826
8451,0.705
8452,0.587
8453,0.402
8454,0.501
8455,0.567
8456,0.676
8457,0.59
8458,0.731
8459,0.631
8460,0.618
8461,0.52
8462,0.824
8463,0.618
8464,0.636
8465,0.824
8466,
8467,0.729
8468,0.568
8469,0.69
8470,0.487
8471,0.649
8472,0.8
8473,0.508
8474,0.511
8475,0.618
8476,0.695
8477,0.591
8478,0.824
8479,0.587
8480,0.941
8481,0.651
8482,0.688
8483,0.574
8484,0.831
8485,0.636
8486,0.736
8487,0.659
8488,0.725
8489,0.758
8490,0.713
8491,0.713
8492,0.66
8493,0.544
8494,0.542
8495,0.531
8496,0.448
8497,0.448
8498,0.461
8499,0.587
8500,0.587
8501,0.576
8502,0.881
8503,0.723
8504,0.404
8505,0.591
8506,0.464
8507,0.464
8508,0.594
8509,0.713
8510,0.559
8511,0.66
8512,0.66
8513,0.921
8514,0.833
8515,0.602
8516,0.83
8517,0.723
8518,0.74
8519,0.82
8520,0.449
8521,0.578
8522,0.592
8523,0.728
8524,0.719
8525,0.699
8526,0.629
8527,0.621
8528,0.73
8529,0.542
8530,0.52
8531,0.579
8532,0.464
8533,0.457
8534,0.221
8535,0.568
8536,0.616
8537,0.648
8538,0.562
8539,0.453
8540,0.714
8541,0.549
8542,0.826
8543,0.426
8544,0.467
8545,0.72
8546,0.545
8547,0.756
8548,0.761
8549,0.812
8550,0.835
8551,0.841
8552,0.664
8553,0.366
8554,0.782
8555,0.373
8556,0.637
8557,0.636
8558,0.699
8559,0.683
8560,0.518
8561,0.452
8562,0.715
8563,0.649
8564,0.8
8565,0.804
8566,
8567,0.524
8568,0.981
8569,0.6
8570,0.771
8571,0.5
8572,0.498
8573,0.562
8574,0.731
8575,0.646
8576,0.656
8577,0.953
8578,0.847
8579,0.52
8580,0.809
8581,0.864
8582,0.637
8583,0.735
8584,0.665
8585,0.346
8586,0.719
8587,0.603
8588,0.373
8589,0.695
8590,0.596
8591,0.584
8592,0.743
8593,0.594
8594,0.67
8595,0.708
8596,0.369
8597,0.664
8598,0.746
8599,0.743
8600,0.695
8601,0.465
8602,0.647
8603,
8604,0.867
8605,0.524
8606,0.607
8607,0.591
8608,0.427
8609,0.934
8610,0.607
8611,0.612
8612,0.258
8613,0.467
8614,0.662
8615,0.533
8616,0.443
8617,0.454
8618,0.733
8619,0.221
8620,
8621,0.804
8622,0.622
8623,0.921
8624,0.449
8625,0.921
8626,0.49
8627,0.449
8628,0.826
8629,0.197
8630,0.731
8631,0.575
8632,0.582
8633,0.59
8634,
8635,0.597
8636,0.0668
8637,0.632
8638,0.815
8639,0.57
8640,0.618
8641,0.609
8642,0.474
8643,0.576
8644,0.453
8645,0.706
8646,0.706
8647,0.34
8648,0.873
8649,0.818
8650,0.743
8651,0.665
8652,0.59
8653,0.537
8654,0.912
8655,0.538
8656,0.571
8657,0.587
8658,0.583
8659,0.857
8660,0.628
8661,0.747
8662,0.625
8663,0.945
8664,0.573
8665,0.82
8666,0.5
8667,0.793
8668,0.659
8669,0.575
8670,0.625
8671,0.696
8672,0.587
8673,0.747
8674,0.823
8675,0.632
8676,0.615
8677,0.6
8678,0.573
8679,0.746
8680,0.586
8681,0.576
8682,0.497
8683,0.491
8684,0.586
8685,0.68
8686,0.449
8687,0.464
8688,0.586
8689,0.598
8690,0.744
8691,0.752
8692,0.464
8693,0.675
8694,0.598
8695,0.503
8696,0.407
8697,0.346
8698,0.658
8699,0.848
8700,0.692
8701,0.819
8702,0.634
8703,0.86
8704,0.942
8705,0.921
8706,0.497
8707,
8708,0.958
8709,0.903
8710,0.497
8711,0.711
8712,0.839
8713,0.802
8714,0.923
8715,0.848
8716,0.856
8717,0.887
8718,0.929
8719,0.657
8720,0.806
8721,0.692
8722,0.782
8723,0.801
8724,0.838
8725,0.896
8726,0.823
8727,
8728,0.782
8729,0.886
8730,0.817
8731,0.852
8732,0.781
8733,0.83
8734,0.861
8735,0.822
8736,0.748
8737,0.955
8738,0.81
8739,0.833
8740,0.697
8741,0.757
8742,0.889
8743,0.984
8744,0.916
8745,0.905
8746,0.668
8747,0.915
8748,0.87
8749,0.966
8750,0.486
8751,0.818
8752,0.781
8753,0.883
8754,0.864
8755,0.819
8756,0.831
8757,0.832
8758,0.716
8759,0.791
8760,0.823
8761,0.887
8762,0.772
8763,0.483
8764,0.721
8765,0.724
8766,0.839
8767,0.923
8768,0.748
8769,0.781
8770,0.848
8771,0.8
8772,0.684
8773,0.818
8774,0.923
8775,0.665
8776,0.631
8777,0.789
8778,0.929
8779,0.94
8780,0.861
8781,0.693
8782,0.614
8783,0.805
8784,0.866
8785,0.866
8786,0.909
8787,0.989
8788,0.892
8789,0.636
8790,0.8
8791,0.989
8792,0.652
8793,0.85
8794,0.705
8795,0.709
8796,0.795
8797,0.965
8798,0.849
8799,0.991
8800,0.93
8801,0.651
8802,0.809
8803,0.831
8804,0.81
8805,0.952
8806,0.944
8807,0.847
8808,0.894
8809,0.725
8810,0.843
8811,0.871
8812,0.697
8813,0.791
8814,0.811
8815,0.551
8816,0.736
8817,0.924
8818,0.934
8819,0.961
8820,0.812
8821,0.742
8822,0.924
8823,0.921
8824,0.912
8825,0.85
8826,0.889
8827,0.934
8828,0.738
8829,0.79
8830,0.839
8831,0.924
8832,0.933
8833,0.894
8834,0.792
8835,0.86
8836,0.802
8837,0.923
8838,
8839,0.848
8840,0.856
8841,0.958
8842,0.497
8843,0.929
8844,0.657
8845,0.806
8846,0.839
8847,0.801
8848,0.903
8849,0.497
8850,0.823
8851,0.711
8852,0.822
8853,0.833
8854,0.782
8855,0.83
8856,0.817
8857,0.817
8858,0.781
8859,0.781
8860,0.856
8861,0.887
8862,0.657
8863,0.692
8864,0.782
8865,0.838
8866,0.896
8867,
8868,0.852
8869,0.886
8870,0.915
8871,0.819
8872,0.832
8873,0.861
8874,0.955
8875,0.81
8876,0.697
8877,0.757
8878,0.889
8879,0.984
8880,0.916
8881,0.905
8882,0.668
8883,0.87
8884,0.966
8885,0.486
8886,0.818
8887,0.781
8888,0.883
8889,0.864
8890,0.831
8891,0.716
8892,0.791
8893,0.823
8894,0.887
8895,0.772
8896,0.483
8897,0.721
8898,0.724
8899,0.839
8900,0.748
8901,0.781
8902,0.848
8903,0.892
8904,0.799
8905,0.8
8906,0.887
8907,0.684
8908,0.88
8909,0.962
8910,0.818
8911,0.989
8912,0.923
8913,0.846
8914,0.665
8915,0.631
8916,0.789
8917,0.929
8918,0.94
8919,0.898
8920,0.973
8921,0.581
8922,0.861
8923,0.652
8924,0.693
8925,0.874
8926,0.93
8927,0.909
8928,0.85
8929,0.614
8930,0.931
8931,0.866
8932,0.805
8933,0.98
8934,0.709
8935,0.799
8936,0.707
8937,0.908
8938,0.662
8939,0.957
8940,0.991
8941,0.97
8942,0.843
8943,0.847
8944,0.83
8945,0.65
8946,0.984
8947,0.979
8948,0.936
8949,0.941
8950,0.907
8951,0.859
8952,0.766
8953,0.894
8954,0.941
8955,0.903
8956,0.792
8957,0.785
8958,0.951
8959,0.916
8960,0.83
8961,0.986
8962,0.956
8963,0.959
8964,0.799
8965,0.875
8966,0.94
8967,0.551
8968,0.639
8969,0.847
8970,0.843
8971,0.992
8972,0.986
8973,0.838
8974,0.897
8975,0.82
8976,0.965
8977,0.845
8978,0.936
8979,0.993
8980,0.828
8981,
8982,0.972
8983,0.992
8984,0.489
8985,0.823
8986,0.877
8987,0.884
8988,0.958
8989,0.715
8990,0.995
8991,0.853
8992,0.904
8993,0.861
8994,0.535
8995,0.756
8996,0.823
8997,0.871
8998,0.922
8999,0.785
9000,0.819
9001,0.843
9002,0.887
9003,0.991
9004,0.899
9005,0.799
9006,0.877
9007,0.821
9008,0.853
9009,0.912
9010,0.968
9011,0.763
9012,0.806
9013,0.912
9014,0.932
9015,0.893
9016,0.998
9017,0.781
9018,0.877
9019,0.9
9020,0.729
9021,0.99
9022,0.645
9023,0.857
9024,0.78
9025,0.67
9026,0.823
9027,
9028,0.819
9029,0.966
9030,0.954
9031,0.979
9032,0.949
9033,0.835
9034,0.772
9035,0.798
9036,0.694
9037,0.912
9038,0.943
9039,0.563
9040,0.729
9041,0.81
9042,0.692
9043,0.81
9044,0.882
9045,0.94
9046,0.974
9047,
9048,0.982
9049,0.842
9050,0.788
9051,0.847
9052,0.692
9053,0.975
9054,0.985
9055,0.914
9056,0.969
9057,0.927
9058,0.892
9059,0.864
9060,0.831
9061,0.847
9062,0.952
9063,0.921
9064,0.868
9065,0.703
9066,0.873
9067,0.893
9068,0.969
9069,0.784
9070,0.885
9071,0.77
9072,0.868
9073,0.988
9074,0.885
9075,0.96
9076,0.868
9077,0.832
9078,0.651
9079,0.988
9080,
9081,0.698
9082,0.906
9083,0.886
9084,0.972
9085,0.908
9086,0.887
9087,0.61
9088,0.872
9089,0.785
9090,0.945
9091,0.939
9092,0.921
9093,0.701
9094,0.346
9095,0.723
9096,0.615
9097,0.701
9098,0.395
9099,0.346
9100,0.258
9101,0.566
9102,0.639
9103,0.467
9104,0.934
9105,0.639
9106,0.395
9107,0.845
9108,0.921
9109,0.449
9110,0.457
9111,0.826
9112,0.715
9113,0.539
9114,0.539
9115,0.721
9116,0.64
9117,0.532
9118,0.492
9119,0.479
9120,0.72
9121,0.47
9122,0.687
9123,0.895
9124,0.678
9125,0.427
9126,0.47
9127,0.808
9128,0.556
9129,0.811
9130,0.64
9131,0.565
9132,0.583
9133,0.574
9134,0.576
9135,0.594
9136,0.718
9137,0.619
9138,0.449
9139,0.783
9140,0.764
9141,0.524
9142,0.678
9143,0.858
9144,0.562
9145,0.789
9146,0.717
9147,0.76
9148,0.581
9149,0.503
9150,0.617
9151,0.758
9152,0.428
9153,0.544
9154,0.642
9155,0.578
9156,0.723
9157,0.606
9158,0.488
9159,0.65
9160,0.667
9161,0.579
9162,0.807
9163,0.752
9164,0.651
9165,0.723
9166,0.692
9167,0.454
9168,0.548
9169,0.404
9170,0.587
9171,0.553
9172,0.59
9173,0.601
9174,0.664
9175,0.355
9176,0.77
9177,0.582
9178,0.476
9179,0.574
9180,0.609
9181,0.579
9182,0.626
9183,0.694
9184,0.387
9185,0.761
9186,0.47
9187,0.576
9188,0.519
9189,0.756
9190,0.756
9191,0.638
9192,0.662
9193,0.62
9194,0.591
9195,0.591
9196,0.559
9197,0.56
9198,0.491
9199,0.849
9200,0.574
9201,0.586
9202,0.646
9203,0.366
9204,0.521
9205,0.592
9206,0.719
9207,0.719
9208,0.607
9209,0.607
9210,0.559
9211,0.442
9212,0.282
9213,0.649
9214,0.652
9215,0.633
9216,0.448
9217,0.573
9218,0.723
9219,0.616
9220,0.549
9221,0.498
9222,0.714
9223,0.634
9224,0.579
9225,0.636
9226,0.402
9227,0.626
9228,0.774
9229,0.756
9230,0.848
9231,0.825
9232,0.622
9233,0.93
9234,0.389
9235,0.87
9236,0.636
9237,0.679
9238,0.46
9239,0.69
9240,0.684
9241,0.636
9242,0.69
9243,0.73
9244,0.527
9245,0.744
9246,0.953
9247,0.903
9248,0.819
9249,0.985
9250,0.64
9251,0.885
9252,0.872
9253,0.582
9254,0.921
9255,0.811
9256,0.687
9257,0.721
9258,0.845
9259,0.589
9260,0.4
9261,0.848
9262,0.813
9263,0.531
9264,0.61
9265,0.848
9266,0.488
9267,0.531
9268,0.683
9269,0.573
9270,0.716
9271,0.567
9272,0.296
9273,0.64
9274,0.648
9275,0.272
9276,0.552
9277,0.34
9278,0.55
9279,0.623
9280,0.786
9281,0.5
9282,0.513
9283,0.762
9284,0.557
9285,0.729
9286,0.586
9287,0.574
9288,0.524
9289,0.695
9290,0.864
9291,0.644
9292,0.574
9293,0.845
9294,0.511
9295,0.524
9296,0.573
9297,0.844
9298,0.586
9299,0.573
9300,0.445
9301,0.743
9302,0.575
9303,0.616
9304,0.642
9305,0.656
9306,0.66
9307,0.402
9308,0.619
9309,0.621
9310,0.572
9311,0.56
9312,0.599
9313,0.785
9314,0.467
9315,0.744
9316,0.842
9317,0.592
9318,0.632
9319,0.452
9320,0.625
9321,0.934
9322,0.563
9323,0.857
9324,0.708
9325,0.592
9326,0.684
9327,0.625
9328,0.745
9329,0.602
9330,0.47
9331,0.656
9332,0.542
9333,0.561
9334,0.221
9335,0.665
9336,0.615
9337,0.537
9338,0.62
9339,0.713
9340,0.698
9341,0.554
9342,0.731
9343,0.665
9344,
9345,0.391
9346,0.822
9347,0.436
9348,0.59
9349,0.74
9350,0.608
9351,0.579
9352,0.76
9353,0.346
9354,0.436
9355,0.74
9356,0.338
9357,0.632
9358,0.953
9359,0.549
9360,0.457
9361,0.448
9362,0.602
9363,0.8
9364,0.698
9365,0.552
9366,0.67
9367,0.412
9368,0.601
9369,0.543
9370,0.366
9371,0.503
9372,0.768
9373,0.637
9374,0.731
9375,0.784
9376,0.678
9377,0.715
9378,0.487
9379,0.645
9380,0.532
9381,0.768
9382,0.82
9383,0.562
9384,0.725
9385,0.701
9386,0.418
9387,0.552
9388,0.548
9389,0.702
9390,0.553
9391,0.44
9392,0.59
9393,0.432
9394,0.858
9395,0.756
9396,0.595
9397,0.498
9398,0.529
9399,0.476
9400,0.508
9401,0.848
9402,0.508
9403,0.881
9404,0.689
9405,0.587
9406,0.47
9407,0.312
9408,0.689
9409,0.698
9410,0.833
9411,0.465
9412,0.983
9413,0.674
9414,0.464
9415,0.582
9416,0.55
9417,0.702
9418,0.463
9419,0.82
9420,0.339
9421,0.715
9422,0.389
9423,0.656
9424,0.0668
9425,0.513
9426,0.74
9427,0.831
9428,0.627
9429,0.66
9430,0.52
9431,0.75
9432,0.472
9433,0.504
9434,0.493
9435,0.567
9436,0.694
9437,0.221
9438,0.663
9439,0.524
9440,0.696
9441,0.464
9442,0.464
9443,0.404
9444,0.825
9445,0.581
9446,0.774
9447,0.6
9448,0.634
9449,0.492
9450,0.412
9451,0.651
9452,0.809
9453,0.768
9454,0.723
9455,0.391
9456,0.492
9457,0.489
9458,0.748
9459,0.524
9460,0.503
9461,0.75
9462,0.762
9463,0.815
9464,0.591
9465,0.156
9466,0.607
9467,0.845
9468,0.64
9469,0.921
9470,0.921
9471,0.478
9472,0.581
9473,0.65
9474,0.549
9475,0.418
9476,0.844
9477,0.784
9478,0.723
9479,0.479
9480,0.891
9481,0.678
9482,0.921
9483,0.723
9484,0.521
9485,0.723
9486,0.848
9487,0.748
9488,0.921
9489,0.579
9490,0.66
9491,0.674
9492,0.708
9493,0.789
9494,0.637
9495,0.731
9496,0.628
9497,0.62
9498,0.743
9499,0.684
9500,0.812
9501,0.607
9502,0.744
9503,0.744
9504,0.67
9505,0.744
9506,
9507,0.583
9508,0.498
9509,0.587
9510,0.589
9511,0.759
9512,0.556
9513,0.623
9514,0.508
9515,0.627
9516,0.566
9517,0.565
9518,0.678
9519,0.847
9520,0.776
9521,0.734
9522,0.489
9523,0.501
9524,0.56
9525,0.654
9526,0.601
9527,0.983
9528,0.64
9529,0.864
9530,0.667
9531,0.602
9532,0.449
9533,0.596
9534,0.838
9535,0.449
9536,0.722
9537,0.722
9538,0.867
9539,0.541
9540,0.541
9541,0.867
9542,0.576
9543,0.66
9544,0.66
9545,0.833
9546,0.706
9547,0.463
9548,0.463
9549,0.766
9550,0.804
9551,0.733
9552,0.571
9553,0.978
9554,0.995
9555,0.819
9556,0.613
9557,0.766
9558,0.459
9559,0.865
9560,0.632
9561,0.756
9562,0.756
9563,0.827
9564,0.928
9565,0.95
9566,0.695
9567,0.711
9568,0.766
9569,0.652
9570,0.953
9571,0.888
9572,0.832
9573,0.777
9574,0.91
9575,0.491
9576,0.922
9577,0.571
9578,0.535
9579,0.867
9580,0.467
9581,0.554
9582,0.717
9583,0.459
9584,0.487
9585,0.76
9586,0.518
9587,0.539
9588,0.623
9589,0.197
9590,0.719
9591,0.641
9592,0.525
9593,0.599
9594,0.637
9595,0.592
9596,0.511
9597,0.743
9598,0.698
9599,
9600,0.571
9601,0.571
9602,0.571
9603,0.525
9604,0.8
9605,0.694
9606,0.733
9607,0.579
9608,0.453
9609,0.867
9610,0.493
9611,0.682
9612,0.811
9613,0.4
9614,0.667
9615,0.754
9616,0.539
9617,0.835
9618,0.811
9619,0.687
9620,
9621,0.654
9622,0.537
9623,0.744
9624,0.651
9625,0.651
9626,0.729
9627,0.49
9628,0.413
9629,0.511
9630,0.74
9631,0.766
9632,0.73
9633,0.536
9634,0.695
9635,0.4
9636,0.609
9637,0.566
9638,0.502
9639,0.678
9640,0.844
9641,0.566
9642,0.641
9643,0.953
9644,0.651
9645,0.863
9646,0.695
9647,0.575
9648,0.725
9649,0.569
9650,0.492
9651,0.745
9652,0.733
9653,0.492
9654,0.772
9655,0.826
9656,0.683
9657,0.658
9658,0.721
9659,0.684
9660,0.616
9661,0.748
9662,0.72
9663,0.412
9664,0.65
9665,0.847
9666,0.611
9667,0.644
9668,0.766
9669,0.786
9670,0.73
9671,0.895
9672,0.481
9673,0.576
9674,0.628
9675,0.621
9676,0.32
9677,0.869
9678,0.369
9679,0.525
9680,0.689
9681,0.76
9682,0.346
9683,0.59
9684,0.508
9685,0.63
9686,0.663
9687,0.526
9688,0.619
9689,0.41
9690,0.586
9691,0.589
9692,0.625
9693,0.717
9694,0.802
9695,0.713
9696,0.479
9697,0.59
9698,0.816
9699,0.635
9700,0.562
9701,0.609
9702,0.571
9703,0.793
9704,0.523
9705,0.499
9706,0.758
9707,0.663
9708,0.766
9709,0.537
9710,0.718
9711,0.618
9712,0.867
9713,0.644
9714,0.587
9715,0.426
9716,0.648
9717,0.488
9718,0.811
9719,0.579
9720,0.66
9721,0.635
9722,0.563
9723,0.583
9724,0.726
9725,0.625
9726,0.617
9727,0.663
9728,0.493
9729,0.754
9730,0.781
9731,0.579
9732,0.655
9733,0.639
9734,0.771
9735,0.608
9736,0.32
9737,0.49
9738,0.812
9739,0.581
9740,0.608
9741,0.418
9742,0.73
9743,0.771
9744,0.32
9745,0.631
9746,0.464
9747,0.636
9748,0.554
9749,0.435
9750,0.631
9751,0.549
9752,0.554
9753,0.6
9754,0.6
9755,0.549
9756,0.838
9757,0.844
9758,0.647
9759,0.69
9760,0.651
9761,0.702
9762,0.622
9763,0.41
9764,0.427
9765,0.427
9766,0.622
9767,0.702
9768,0.366
9769,0.757
9770,0.608
9771,0.518
9772,0.8
9773,0.743
9774,0.686
9775,0.457
9776,
9777,0.692
9778,0.491
9779,0.346
9780,0.55
9781,0.582
9782,0.756
9783,0.869
9784,0.678
9785,0.482
9786,0.65
9787,
9788,0.398
9789,0.736
9790,0.504
9791,0.644
9792,0.754
9793,0.59
9794,0.412
9795,0.686
9796,0.748
9797,0.649
9798,0.539
9799,0.672
9800,0.736
9801,0.633
9802,0.867
9803,0.744
9804,0.845
9805,0.921
9806,0.518
9807,0.568
9808,0.787
9809,0.529
9810,0.519
9811,0.623
9812,
9813,0.585
9814,0.586
9815,0.574
9816,0.548
9817,0.748
9818,0.617
9819,0.568
9820,0.831
9821,0.804
9822,0.619
9823,0.524
9824,0.442
9825,0.579
9826,0.722
9827,0.432
9828,0.679
9829,0.725
9830,0.607
9831,0.828
9832,0.479
9833,0.728
9834,0.594
9835,0.497
9836,0.692
9837,0.592
9838,0.684
9839,0.867
9840,0.412
9841,0.565
9842,0.949
9843,0.626
9844,0.642
9845,0.646
9846,0.453
9847,0.659
9848,0.537
9849,0.599
9850,0.657
9851,0.435
9852,0.662
9853,0.658
9854,0.423
9855,0.743
9856,0.625
9857,0.683
9858,0.744
9859,0.482
9860,0.573
9861,0.721
9862,0.983
9863,0.404
9864,0.402
9865,0.549
9866,0.867
9867,0.615
9868,0.736
9869,0.704
9870,0.552
9871,0.95
9872,0.501
9873,0.413
9874,0.644
9875,0.569
9876,0.412
9877,0.76
9878,0.642
9879,0.453
9880,0.909
9881,0.537
9882,0.754
9883,0.646
9884,0.498
9885,0.768
9886,0.552
9887,0.58
9888,0.58
9889,0.602
9890,0.512
9891,0.945
9892,0.608
9893,0.824
9894,0.594
9895,0.869
9896,0.715
9897,0.49
9898,0.789
9899,0.701
9900,0.576
9901,0.453
9902,0.589
9903,0.467
9904,0.479
9905,0.762
9906,0.605
9907,0.651
9908,0.566
9909,0.931
9910,0.58
9911,
9912,0.598
9913,0.59
9914,0.625
9915,0.811
9916,0.609
9917,0.686
9918,0.46
9919,0.556
9920,0.76
9921,0.4
9922,0.531
9923,0.4
9924,0.531
9925,0.686
9926,0.556
9927,0.76
9928,0.582
9929,0.531
9930,0.6
9931,0.4
9932,0.589
9933,0.707
9934,0.867
9935,0.567
9936,0.553
9937,0.713
9938,0.676
9939,0.75
9940,0.743
9941,0.498
9942,0.579
9943,0.526
9944,0.596
9945,0.596
9946,0.23
9947,0.647
9948,0.306
9949,0.427
9950,0.573
9951,0.458
9952,0.803
9953,0.46
9954,0.657
9955,0.458
9956,0.733
9957,0.506
9958,0.497
9959,0.548
9960,0.338
9961,0.608
9962,0.46
9963,0.754
9964,0.554
9965,0.538
9966,0.559
9967,0.554
9968,0.82
9969,
9970,0.64
9971,0.844
9972,0.436
9973,
9974,0.67
9975,0.52
9976,0.536
9977,0.756
9978,0.686
9979,0.93
9980,0.577
9981,0.596
9982,0.393
9983,0.538
9984,0.683
9985,0.688
9986,0.508
9987,0.439
9988,0.573
9989,0.296
9990,0.632
9991,0.723
9992,0.673
9993,0.626
9994,0.556
9995,0.633
9996,0.649
9997,0.698
9998,0.387
9999,0.628
10000,0.809
10001,0.629
10002,0.754
10003,0.77
10004,0.617
10005,0.538
10006,0.696
10007,0.436
10008,0.651
10009,0.585
10010,0.758
10011,0.559
10012,0.719
10013,0.733
10014,0.917
10015,0.526
10016,0.702
10017,0.804
10018,0.585
10019,0.561
10020,0.631
10021,0.566
10022,0.62
10023,0.681
10024,0.818
10025,0.672
10026,0.603
10027,0.664
10028,0.492
10029,0.622
10030,0.853
10031,
10032,0.571
10033,0.453
10034,0.639
10035,0.407
10036,0.45
10037,0.251
10038,0.642
10039,0.407
10040,0.65
10041,0.73
10042,0.608
10043,0.921
10044,0.49
10045,0.825
10046,0.544
10047,0.748
10048,0.575
10049,0.634
