,track_length
12476,315346.0
12477,135920.0
12478,262693.0
12479,154424.0
12480,234215.0
12481,310666.0
12482,193293.0
12483,217728.0
12484,266000.0
12485,126000.0
12486,170270.0
12487,244941.0
12488,
12489,149613.0
12490,190680.0
12491,239026.0
12492,157202.0
12493,89155.0
12494,213520.0
12495,107280.0
12496,227533.0
12497,271219.0
12498,169560.0
12499,227373.0
12500,159521.0
12501,196077.0
12502,189977.0
12503,227533.0
12504,195046.0
12505,202200.0
12506,195692.0
12507,181158.0
12508,236000.0
12509,324189.0
12510,246861.0
12511,262544.0
12512,145292.0
12513,196077.0
12514,176631.0
12515,201706.0
12516,131606.0
12517,201560.0
12518,187105.0
12519,123573.0
12520,345133.0
12521,154023.0
12522,194874.0
12523,242306.0
12524,199250.0
12525,461840.0
12526,229400.0
12527,242320.0
12528,162546.0
12529,276658.0
12530,190288.0
12531,144090.0
12532,198912.0
12533,205484.0
12534,199507.0
12535,153474.0
12536,244679.0
12537,177651.0
12538,204375.0
12539,226000.0
12540,277386.0
12541,116255.0
12542,212354.0
12543,113898.0
12544,161829.0
12545,185610.0
12546,174100.0
12547,256966.0
12548,193143.0
12549,148759.0
12550,244511.0
12551,190120.0
12552,195160.0
12553,132813.0
12554,305840.0
12555,151640.0
12556,180506.0
12557,159714.0
12558,185000.0
12559,194843.0
12560,181720.0
12561,192013.0
12562,168280.0
12563,137173.0
12564,156637.0
12565,182517.0
12566,202747.0
12567,177000.0
12568,138000.0
12569,236293.0
12570,305840.0
12571,151640.0
12572,234054.0
12573,173760.0
12574,233560.0
12575,126345.0
12576,169396.0
12577,206186.0
12578,299613.0
12579,223186.0
12580,278083.0
12581,
12582,292093.0
12583,192026.0
12584,168379.0
12585,219663.0
12586,95294.0
12587,170053.0
12588,81240.0
12589,165640.0
12590,123520.0
12591,217306.0
12592,172195.0
12593,212354.0
12594,190557.0
12595,215280.0
12596,202620.0
12597,163840.0
12598,292307.0
12599,232838.0
12600,190066.0
12601,235232.0
12602,387602.0
12603,237733.0
12604,237733.0
12605,175693.0
12606,190288.0
12607,190288.0
12608,143733.0
12609,169466.0
12610,123520.0
12611,84626.0
12612,81240.0
12613,105880.0
12614,195629.0
12615,166653.0
12616,143733.0
12617,143733.0
12618,105880.0
12619,135380.0
12620,206386.0
12621,180182.0
12622,244511.0
12623,157693.0
12624,214592.0
12625,230693.0
12626,98200.0
12627,159714.0
12628,188174.0
12629,372866.0
12630,231333.0
12631,248431.0
12632,135064.0
12633,174315.0
12634,176383.0
12635,179449.0
12636,230439.0
12637,165720.0
12638,204600.0
12639,165977.0
12640,241995.0
12641,147720.0
12642,166093.0
12643,153653.0
12644,166653.0
12645,208133.0
12646,104013.0
12647,142978.0
12648,268434.0
12649,145506.0
12650,210431.0
12651,292799.0
12652,153653.0
12653,197758.0
12654,167453.0
12655,268949.0
12656,150475.0
12657,315773.0
12658,176590.0
12659,185714.0
12660,202747.0
12661,170920.0
12662,203897.0
12663,263013.0
12664,138000.0
12665,211040.0
12666,262328.0
12667,208000.0
12668,254022.0
12669,107280.0
12670,208133.0
12671,176179.0
12672,324674.0
12673,147346.0
12674,210093.0
12675,233277.0
12676,297786.0
12677,195299.0
12678,260903.0
12679,221353.0
12680,263710.0
12681,220306.0
12682,233333.0
12683,152111.0
12684,194809.0
12685,170000.0
12686,195299.0
12687,260903.0
12688,174967.0
12689,131674.0
12690,152913.0
12691,174967.0
12692,169560.0
12693,131674.0
12694,49226.0
12695,152913.0
12696,199520.0
12697,176720.0
12698,169560.0
12699,313786.0
12700,152000.0
12701,194843.0
12702,294650.0
12703,49226.0
12704,146206.0
12705,176720.0
12706,246213.0
12707,121630.0
12708,151146.0
12709,185316.0
12710,203881.0
12711,161626.0
12712,191251.0
12713,167552.0
12714,137448.0
12715,187522.0
12716,214285.0
12717,162400.0
12718,179512.0
12719,182000.0
12720,217226.0
12721,235535.0
12722,174661.0
12723,170053.0
12724,126960.0
12725,165517.0
12726,311197.0
12727,256586.0
12728,190146.0
12729,138996.0
12730,172426.0
12731,181158.0
12732,158332.0
12733,132986.0
12734,164579.0
12735,148840.0
12736,299076.0
12737,203907.0
12738,239266.0
12739,203133.0
12740,209440.0
12741,158120.0
12742,230439.0
12743,241720.0
12744,170955.0
12745,204805.0
12746,174315.0
12747,382262.0
12748,178373.0
12749,272506.0
12750,149546.0
12751,151640.0
12752,217405.0
12753,237733.0
12754,216893.0
12755,127345.0
12756,225920.0
12757,248586.0
12758,183011.0
12759,341475.0
12760,270714.0
12761,151649.0
12762,262693.0
12763,288364.0
12764,120026.0
12765,199507.0
12766,271773.0
12767,312820.0
12768,224666.0
12769,224666.0
12770,248586.0
12771,183011.0
12772,139741.0
12773,186070.0
12774,186070.0
12775,243226.0
12776,149948.0
12777,233560.0
12778,223346.0
12779,222026.0
12780,184093.0
12781,212821.0
12782,203200.0
12783,236293.0
12784,150043.0
12785,189443.0
12786,166653.0
12787,194843.0
12788,81240.0
12789,170053.0
12790,203266.0
12791,181890.0
12792,145542.0
12793,180182.0
12794,143733.0
12795,176382.0
12796,165925.0
12797,81240.0
12798,210746.0
12799,196636.0
12800,161377.0
12801,166653.0
12802,81240.0
12803,
12804,127200.0
12805,461840.0
12806,328826.0
12807,136366.0
12808,145506.0
12809,196111.0
12810,175253.0
12811,318750.0
12812,180480.0
12813,234693.0
12814,195428.0
12815,126000.0
12816,251422.0
12817,163954.0
12818,85123.0
12819,249836.0
12820,230693.0
12821,173801.0
12822,189176.0
12823,148655.0
12824,281080.0
12825,126043.0
12826,174059.0
12827,252884.0
12828,215172.0
12829,196400.0
12830,153863.0
12831,191359.0
12832,169704.0
12833,268434.0
12834,168379.0
12835,195906.0
12836,210093.0
12837,237733.0
12838,266879.0
12839,191251.0
12840,191251.0
12841,152000.0
12842,144935.0
12843,224506.0
12844,158332.0
12845,162400.0
12846,272378.0
12847,275872.0
12848,266000.0
12849,186070.0
12850,176630.0
12851,195906.0
12852,169466.0
12853,169466.0
12854,81240.0
12855,166653.0
12856,233901.0
12857,192956.0
12858,174066.0
12859,167040.0
12860,161306.0
12861,189974.0
12862,193293.0
12863,176631.0
12864,181144.0
12865,283693.0
12866,195629.0
12867,163902.0
12868,153863.0
12869,223346.0
12870,210800.0
12871,186826.0
12872,255373.0
12873,252256.0
12874,81240.0
12875,174853.0
12876,143733.0
12877,195629.0
12878,169466.0
12879,192026.0
12880,193600.0
12881,234215.0
12882,214285.0
12883,195546.0
12884,168438.0
12885,212821.0
12886,207866.0
12887,343150.0
12888,178746.0
12889,248447.0
12890,177000.0
12891,123520.0
12892,167441.0
12893,268434.0
12894,135880.0
12895,163404.0
12896,141586.0
12897,179404.0
12898,248447.0
12899,167441.0
12900,190066.0
12901,228366.0
12902,175093.0
12903,187522.0
12904,213357.0
12905,195299.0
12906,167973.0
12907,190288.0
12908,260903.0
12909,147600.0
12910,175169.0
12911,210666.0
12912,126960.0
12913,175954.0
12914,194732.0
12915,181812.0
12916,213080.0
12917,145121.0
12918,154424.0
12919,163320.0
12920,244941.0
12921,186686.0
12922,182386.0
12923,146206.0
12924,146206.0
12925,215838.0
12926,175693.0
12927,166605.0
12928,315346.0
12929,315346.0
12930,266879.0
12931,184093.0
12932,184093.0
12933,315346.0
12934,184093.0
12935,194874.0
12936,345133.0
12937,175693.0
12938,
12939,167040.0
12940,202680.0
12941,283693.0
12942,250141.0
12943,223173.0
12944,216893.0
12945,162400.0
12946,237733.0
12947,254740.0
12948,515386.0
12949,223186.0
12950,202533.0
12951,189974.0
12952,211039.0
12953,161377.0
12954,282480.0
12955,332529.0
12956,339066.0
12957,239835.0
12958,202560.0
12959,235680.0
12960,193861.0
12961,142000.0
12962,205040.0
12963,149813.0
12964,183906.0
12965,222967.0
12966,174706.0
12967,207400.0
12968,129316.0
12969,120026.0
12970,271219.0
12971,166855.0
12972,213287.0
12973,200000.0
12974,
12975,170053.0
12976,382262.0
12977,257493.0
12978,397666.0
12979,195257.0
12980,238000.0
12981,200134.0
12982,165925.0
12983,228146.0
12984,208133.0
12985,208133.0
12986,252728.0
12987,252728.0
12988,244511.0
12989,195214.0
12990,170053.0
12991,233560.0
12992,192956.0
12993,192956.0
12994,192973.0
12995,255093.0
12996,167320.0
12997,290280.0
12998,242600.0
12999,152333.0
13000,215693.0
13001,195428.0
13002,215693.0
13003,215693.0
13004,174413.0
13005,156497.0
13006,386906.0
13007,201546.0
13008,155872.0
13009,166653.0
13010,176631.0
13011,104013.0
13012,197586.0
13013,202533.0
13014,162528.0
13015,161377.0
13016,212354.0
13017,265120.0
13018,127843.0
13019,263710.0
13020,161756.0
13021,263013.0
13022,205426.0
13023,251422.0
13024,186826.0
13025,182386.0
13026,240050.0
13027,165925.0
13028,211200.0
13029,169500.0
13030,153474.0
13031,252728.0
13032,237733.0
13033,233560.0
13034,160184.0
13035,176382.0
13036,248447.0
13037,
13038,212354.0
13039,161013.0
13040,202625.0
13041,211013.0
13042,116559.0
13043,222967.0
13044,116559.0
13045,141413.0
13046,118500.0
13047,179449.0
13048,193973.0
13049,170053.0
13050,231963.0
13051,222967.0
13052,305840.0
13053,186223.0
13054,230400.0
13055,272506.0
13056,156497.0
13057,177747.0
13058,
13059,182426.0
13060,375050.0
13061,
13062,278400.0
13063,257493.0
13064,357653.0
13065,357653.0
13066,135920.0
13067,316192.0
13068,208133.0
13069,
13070,166605.0
13071,357653.0
13072,208133.0
13073,201560.0
13074,126345.0
13075,145760.0
13076,155872.0
13077,206626.0
13078,190066.0
13079,188174.0
13080,461840.0
13081,515386.0
13082,294650.0
13083,143733.0
13084,101851.0
13085,195637.0
13086,165633.0
13087,240682.0
13088,195629.0
13089,192779.0
13090,180866.0
13091,205666.0
13092,206386.0
13093,187199.0
13094,225347.0
13095,188233.0
13096,186826.0
13097,225019.0
13098,224627.0
13099,167898.0
13100,276920.0
13101,167320.0
13102,198520.0
13103,197586.0
13104,165213.0
13105,203266.0
13106,222533.0
13107,209273.0
13108,192973.0
13109,255378.0
13110,215693.0
13111,204426.0
13112,191937.0
13113,155492.0
13114,165925.0
13115,157066.0
13116,116255.0
13117,177226.0
13118,152000.0
13119,244873.0
13120,83000.0
13121,208493.0
13122,195546.0
13123,191813.0
13124,107146.0
13125,169999.0
13126,196400.0
13127,105880.0
13128,145632.0
13129,167441.0
13130,182520.0
13131,221272.0
13132,85123.0
13133,216726.0
13134,208462.0
13135,224506.0
13136,
13137,157891.0
13138,247347.0
13139,190680.0
13140,193320.0
13141,184087.0
13142,310666.0
13143,146520.0
13144,162528.0
13145,183834.0
13146,181890.0
13147,227571.0
13148,176631.0
13149,175253.0
13150,176382.0
13151,
13152,160481.0
13153,179021.0
13154,232959.0
13155,239835.0
13156,252186.0
13157,135380.0
13158,225923.0
13159,191436.0
13160,255413.0
13161,183011.0
13162,203200.0
13163,205171.0
13164,239266.0
13165,169704.0
13166,144724.0
13167,149813.0
13168,222026.0
13169,204600.0
13170,186826.0
13171,185316.0
13172,147346.0
13173,181812.0
13174,256586.0
13175,159714.0
13176,230693.0
13177,189827.0
13178,180522.0
13179,160518.0
13180,190120.0
13181,142978.0
13182,127946.0
13183,256162.0
13184,176383.0
13185,216668.0
13186,127546.0
13187,165642.0
13188,237735.0
13189,140369.0
13190,248586.0
13191,186944.0
13192,243226.0
13193,161829.0
13194,299226.0
13195,173061.0
13196,176630.0
13197,180182.0
13198,126000.0
13199,195257.0
13200,158205.0
13201,297546.0
13202,154406.0
13203,167898.0
13204,184093.0
13205,333546.0
13206,417226.0
13207,189480.0
13208,258475.0
13209,163320.0
13210,129316.0
13211,207738.0
13212,188773.0
13213,168438.0
13214,272378.0
13215,467586.0
13216,282480.0
13217,268949.0
13218,208293.0
13219,199026.0
13220,153863.0
13221,469866.0
13222,169906.0
13223,192080.0
13224,321560.0
13225,289306.0
13226,188563.0
13227,229893.0
13228,165977.0
13229,237733.0
13230,213080.0
13231,179773.0
13232,137448.0
13233,142273.0
13234,156885.0
13235,161756.0
13236,208517.0
13237,357653.0
13238,233333.0
13239,203183.0
13240,137133.0
13241,242600.0
13242,211785.0
13243,482830.0
13244,180800.0
13245,218146.0
13246,167040.0
13247,187105.0
13248,259519.0
13249,140000.0
13250,352977.0
13251,189480.0
13252,192066.0
13253,185022.0
13254,203907.0
13255,198912.0
13256,157520.0
13257,175213.0
13258,320654.0
13259,196077.0
13260,164619.0
13261,200889.0
13262,185714.0
13263,226000.0
13264,154173.0
13265,170053.0
13266,191033.0
13267,195058.0
13268,378893.0
13269,246173.0
13270,189289.0
13271,142025.0
13272,195428.0
13273,186680.0
13274,116680.0
13275,153337.0
13276,350120.0
13277,165925.0
13278,236571.0
13279,252728.0
13280,195214.0
13281,192956.0
13282,192973.0
13283,165925.0
13284,197758.0
13285,165925.0
13286,215280.0
13287,251333.0
13288,129316.0
13289,352977.0
13290,129105.0
13291,194809.0
13292,192470.0
13293,141586.0
13294,154424.0
13295,154424.0
13296,268434.0
13297,249093.0
13298,135535.0
13299,191813.0
13300,228386.0
13301,179021.0
13302,81240.0
13303,201546.0
13304,165720.0
13305,266551.0
13306,131240.0
13307,186826.0
13308,148278.0
13309,137133.0
13310,221440.0
13311,186223.0
13312,181948.0
13313,145626.0
13314,158332.0
13315,327786.0
13316,189321.0
13317,203907.0
13318,138936.0
13319,208293.0
13320,176590.0
13321,214245.0
13322,185946.0
13323,234857.0
13324,200106.0
13325,205040.0
13326,315346.0
13327,212653.0
13328,177314.0
13329,177866.0
13330,252728.0
13331,177866.0
13332,145588.0
13333,170053.0
13334,175720.0
13335,143733.0
13336,150866.0
13337,313786.0
13338,145626.0
13339,213593.0
13340,273746.0
13341,203266.0
13342,195160.0
13343,191813.0
13344,181733.0
13345,198848.0
13346,145292.0
13347,208569.0
13348,237654.0
13349,98200.0
13350,108554.0
13351,196652.0
13352,345133.0
13353,149880.0
13354,180506.0
13355,195991.0
13356,169396.0
13357,216726.0
13358,158691.0
13359,270714.0
13360,179449.0
13361,177314.0
13362,202680.0
13363,349933.0
13364,205666.0
13365,203897.0
13366,236293.0
13367,181573.0
13368,199432.0
13369,179830.0
13370,173489.0
13371,225641.0
13372,199507.0
13373,386906.0
13374,120133.0
13375,230693.0
13376,185480.0
13377,144935.0
13378,349600.0
13379,197586.0
13380,229586.0
13381,191251.0
13382,187105.0
13383,176702.0
13384,49226.0
13385,231333.0
13386,118500.0
13387,209440.0
13388,182426.0
13389,332300.0
13390,235880.0
13391,116559.0
13392,133170.0
13393,195906.0
13394,180000.0
13395,237240.0
13396,210746.0
13397,228146.0
13398,244511.0
13399,117073.0
13400,238805.0
13401,192000.0
13402,228706.0
13403,292799.0
13404,351253.0
13405,197758.0
13406,176631.0
13407,175203.0
13408,217775.0
13409,192779.0
13410,207866.0
13411,250141.0
13412,169999.0
13413,404666.0
13414,169560.0
13415,160481.0
13416,132813.0
13417,127373.0
13418,214245.0
13419,165000.0
13420,162528.0
13421,209663.0
13422,144000.0
13423,158706.0
13424,174853.0
13425,70044.0
13426,216826.0
13427,213287.0
13428,157066.0
13429,224284.0
13430,226040.0
13431,129264.0
13432,338866.0
13433,220293.0
13434,241682.0
13435,170000.0
13436,161626.0
13437,207400.0
13438,178213.0
13439,224002.0
13440,221353.0
13441,202453.0
13442,210545.0
13443,186945.0
13444,194843.0
13445,207400.0
13446,178213.0
13447,158332.0
13448,199026.0
13449,175827.0
13450,180522.0
13451,164579.0
13452,217226.0
13453,205171.0
13454,238614.0
13455,244760.0
13456,210367.0
13457,290791.0
13458,162053.0
13459,193861.0
13460,176383.0
13461,
13462,281080.0
13463,137133.0
13464,183160.0
13465,217306.0
13466,310720.0
13467,194738.0
13468,202453.0
13469,183527.0
13470,152000.0
13471,192026.0
13472,262693.0
13473,270586.0
13474,251080.0
13475,299076.0
13476,203907.0
13477,144090.0
13478,141826.0
13479,156885.0
13480,147600.0
13481,208569.0
13482,165925.0
13483,180480.0
13484,164619.0
13485,210386.0
13486,233560.0
13487,229893.0
13488,219663.0
13489,166400.0
13490,207626.0
13491,190066.0
13492,151539.0
13493,239853.0
13494,206386.0
13495,254723.0
13496,208000.0
13497,170053.0
13498,217775.0
13499,286235.0
13500,179387.0
13501,217828.0
13502,162546.0
13503,180453.0
13504,150866.0
13505,221272.0
13506,199250.0
13507,179387.0
13508,252884.0
13509,159521.0
13510,49226.0
13511,175755.0
13512,173926.0
13513,165925.0
13514,142000.0
13515,202625.0
13516,165925.0
13517,175693.0
13518,252728.0
13519,136031.0
13520,243976.0
13521,166560.0
13522,158700.0
13523,191013.0
13524,220486.0
13525,288624.0
13526,192946.0
13527,95466.0
13528,222533.0
13529,124675.0
13530,192946.0
13531,222533.0
13532,149546.0
13533,146826.0
13534,132780.0
13535,104591.0
13536,104591.0
13537,175229.0
13538,175229.0
13539,220051.0
13540,155913.0
13541,233039.0
13542,114893.0
13543,256533.0
13544,221224.0
13545,177847.0
13546,177847.0
13547,351946.0
13548,221173.0
13549,167426.0
13550,169726.0
13551,212613.0
13552,142969.0
13553,192160.0
13554,200040.0
13555,243750.0
13556,243750.0
13557,169146.0
13558,143375.0
13559,131240.0
13560,193026.0
13561,179449.0
13562,154997.0
13563,186213.0
13564,217306.0
13565,386906.0
13566,165977.0
13567,180675.0
13568,175827.0
13569,243836.0
13570,155200.0
13571,224638.0
13572,189486.0
13573,232186.0
13574,203064.0
13575,
13576,154424.0
13577,156497.0
13578,112493.0
13579,176960.0
13580,240050.0
13581,181709.0
13582,181733.0
13583,175386.0
13584,192779.0
13585,404666.0
13586,159381.0
13587,209115.0
13588,305350.0
13589,204093.0
13590,170053.0
13591,193293.0
13592,165000.0
13593,166605.0
13594,225857.0
13595,209438.0
13596,205426.0
13597,208517.0
13598,272506.0
13599,174100.0
13600,176867.0
13601,324674.0
13602,265190.0
13603,237735.0
13604,196760.0
13605,194621.0
13606,209440.0
13607,195428.0
13608,177000.0
13609,194184.0
13610,157862.0
13611,268434.0
13612,179133.0
13613,234333.0
13614,214363.0
13615,171034.0
13616,294748.0
13617,202193.0
13618,137704.0
13619,167898.0
13620,180522.0
13621,291706.0
13622,299226.0
13623,266000.0
13624,215759.0
13625,155524.0
13626,165937.0
13627,215759.0
13628,155524.0
13629,196652.0
13630,175759.0
13631,200106.0
13632,193253.0
13633,169999.0
13634,209269.0
13635,209269.0
13636,169999.0
13637,131240.0
13638,224638.0
13639,161757.0
13640,200040.0
13641,169726.0
13642,191013.0
13643,152333.0
13644,151146.0
13645,213884.0
13646,177314.0
13647,190120.0
13648,242600.0
13649,158769.0
13650,197758.0
13651,256026.0
13652,256026.0
13653,215693.0
13654,116680.0
13655,225019.0
13656,192973.0
13657,192973.0
13658,208000.0
13659,170958.0
13660,165925.0
13661,183982.0
13662,105880.0
13663,84626.0
13664,169466.0
13665,224666.0
13666,202625.0
13667,223186.0
13668,175693.0
13669,166605.0
13670,233560.0
13671,142417.0
13672,155872.0
13673,237800.0
13674,177747.0
13675,174967.0
13676,215838.0
13677,375050.0
13678,139741.0
13679,211040.0
13680,157400.0
13681,155872.0
13682,243836.0
13683,181720.0
13684,
13685,174967.0
13686,196400.0
13687,203897.0
13688,270714.0
13689,129264.0
13690,134027.0
13691,160518.0
13692,172426.0
13693,175755.0
13694,217728.0
13695,205458.0
13696,153800.0
13697,547106.0
13698,191359.0
13699,255413.0
13700,264000.0
13701,241440.0
13702,280786.0
13703,337989.0
13704,
13705,151066.0
13706,254740.0
13707,99108.0
13708,282666.0
13709,137448.0
13710,179449.0
13711,142273.0
13712,383036.0
13713,187522.0
13714,178213.0
13715,196638.0
13716,204363.0
13717,195299.0
13718,189544.0
13719,310666.0
13720,146520.0
13721,210431.0
13722,135090.0
13723,351253.0
13724,183834.0
13725,196111.0
13726,213520.0
13727,239314.0
13728,263710.0
13729,244679.0
13730,230439.0
13731,180480.0
13732,173619.0
13733,547106.0
13734,235680.0
13735,206386.0
13736,104591.0
13737,337989.0
13738,167441.0
13739,126000.0
13740,229893.0
13741,193026.0
13742,161840.0
13743,192000.0
13744,195214.0
13745,271773.0
13746,174315.0
13747,202747.0
13748,237733.0
13749,286235.0
13750,189289.0
13751,206626.0
13752,127843.0
13753,161506.0
13754,211013.0
13755,208517.0
13756,190746.0
13757,271219.0
13758,191013.0
13759,192973.0
13760,165925.0
13761,177314.0
13762,212653.0
13763,205879.0
13764,275226.0
13765,275226.0
13766,275226.0
13767,180137.0
13768,161906.0
13769,180822.0
13770,135380.0
13771,275226.0
13772,208517.0
13773,180129.0
13774,175203.0
13775,257493.0
13776,180506.0
13777,160184.0
13778,273750.0
13779,222801.0
13780,192200.0
13781,192000.0
13782,182386.0
13783,231333.0
13784,137173.0
13785,255093.0
13786,304041.0
13787,211733.0
13788,147720.0
13789,141586.0
13790,318750.0
13791,169560.0
13792,316192.0
13793,241995.0
13794,164619.0
13795,192779.0
13796,469866.0
13797,278400.0
13798,219340.0
13799,160009.0
13800,169500.0
13801,191251.0
13802,288624.0
13803,288624.0
13804,288624.0
13805,
13806,222533.0
13807,165925.0
13808,214960.0
13809,193026.0
13810,148278.0
13811,238000.0
13812,227533.0
13813,203881.0
13814,153474.0
13815,220995.0
13816,154173.0
13817,206626.0
13818,183527.0
13819,238125.0
13820,137448.0
13821,174133.0
13822,184736.0
13823,350120.0
13824,141413.0
13825,234857.0
13826,289306.0
13827,230439.0
13828,150043.0
13829,180522.0
13830,149613.0
13831,313786.0
13832,152333.0
13833,188440.0
13834,152333.0
13835,225173.0
13836,357706.0
13837,195590.0
13838,461840.0
13839,158769.0
13840,173926.0
13841,251080.0
13842,203907.0
13843,338866.0
13844,213520.0
13845,176720.0
13846,204375.0
13847,275226.0
13848,116255.0
13849,299226.0
13850,206186.0
13851,165213.0
13852,251080.0
13853,338866.0
13854,110886.0
13855,247347.0
13856,205803.0
13857,184699.0
13858,179021.0
13859,173419.0
13860,246173.0
13861,289306.0
13862,357706.0
13863,170858.0
13864,192973.0
13865,169466.0
13866,243200.0
13867,252728.0
13868,169608.0
13869,195214.0
13870,237733.0
13871,158700.0
13872,213884.0
13873,270714.0
13874,227533.0
13875,195053.0
13876,349600.0
13877,178226.0
13878,158332.0
13879,194738.0
13880,208293.0
13881,192956.0
13882,162400.0
13883,164773.0
13884,136031.0
13885,199227.0
13886,180000.0
13887,268949.0
13888,215693.0
13889,244511.0
13890,135441.0
13891,187105.0
13892,158708.0
13893,297404.0
13894,338438.0
13895,230439.0
13896,120133.0
13897,170000.0
13898,185480.0
13899,129264.0
13900,273750.0
13901,145588.0
13902,251080.0
13903,297404.0
13904,162447.0
13905,166101.0
13906,219360.0
13907,286235.0
13908,199026.0
13909,120133.0
13910,234857.0
13911,263013.0
13912,278400.0
13913,234614.0
13914,211040.0
13915,187199.0
13916,192026.0
13917,171816.0
13918,148278.0
13919,210000.0
13920,156000.0
13921,240341.0
13922,328826.0
13923,197133.0
13924,192000.0
13925,173926.0
13926,120026.0
13927,126043.0
13928,201706.0
13929,224284.0
13930,214586.0
13931,266551.0
13932,157776.0
13933,183906.0
13934,219333.0
13935,180129.0
13936,188233.0
13937,85123.0
13938,127200.0
13939,183982.0
13940,175827.0
13941,417226.0
13942,211800.0
13943,127345.0
13944,196638.0
13945,192946.0
13946,236000.0
13947,231333.0
13948,161906.0
13949,271219.0
13950,225641.0
13951,203266.0
13952,169999.0
13953,404666.0
13954,184699.0
13955,204520.0
13956,339066.0
13957,179021.0
13958,224666.0
13959,207058.0
13960,225923.0
13961,181263.0
13962,161756.0
13963,277386.0
13964,192080.0
13965,221440.0
13966,200106.0
13967,186680.0
13968,150866.0
13969,177226.0
13970,194732.0
13971,159521.0
13972,170270.0
13973,256341.0
13974,417226.0
13975,222533.0
13976,205760.0
13977,150866.0
13978,171713.0
13979,261492.0
13980,161626.0
13981,152000.0
13982,158691.0
13983,184929.0
13984,217828.0
13985,461840.0
13986,244511.0
13987,110886.0
13988,189830.0
13989,127946.0
13990,193320.0
13991,163320.0
13992,188773.0
13993,161506.0
13994,135535.0
13995,204000.0
13996,198912.0
13997,192539.0
13998,176631.0
13999,199549.0
14000,271773.0
14001,147600.0
14002,224002.0
14003,135000.0
14004,332529.0
14005,180293.0
14006,252186.0
14007,121680.0
14008,127843.0
14009,116255.0
14010,113898.0
14011,181573.0
14012,256966.0
14013,150043.0
14014,245386.0
14015,164000.0
14016,222026.0
14017,192606.0
14018,
14019,203133.0
14020,243520.0
14021,212354.0
14022,324674.0
14023,230693.0
14024,165053.0
14025,238816.0
14026,243836.0
14027,289094.0
14028,137448.0
14029,138403.0
14030,179449.0
14031,211920.0
14032,181890.0
14033,119133.0
14034,227571.0
14035,263710.0
14036,193511.0
14037,215838.0
14038,101516.0
14039,157712.0
14040,165720.0
14041,174133.0
14042,175720.0
14043,182520.0
14044,104591.0
14045,193733.0
14046,357706.0
14047,164579.0
14048,275226.0
14049,165925.0
14050,161757.0
14051,205458.0
14052,222592.0
14053,204664.0
14054,126043.0
14055,123428.0
14056,289306.0
14057,260640.0
14058,151649.0
14059,123428.0
14060,289306.0
14061,164746.0
14062,194843.0
14063,162053.0
14064,213863.0
14065,162053.0
14066,156033.0
14067,213863.0
14068,184093.0
14069,180434.0
14070,180506.0
14071,313786.0
14072,127200.0
14073,185000.0
14074,227073.0
14075,175093.0
14076,189486.0
14077,76973.0
14078,134027.0
14079,150760.0
14080,211013.0
14081,236614.0
14082,145542.0
14083,174967.0
14084,215838.0
14085,213287.0
14086,193861.0
14087,230693.0
14088,237733.0
14089,256586.0
14090,255373.0
14091,271640.0
14092,193733.0
14093,178226.0
14094,169411.0
14095,158332.0
14096,237800.0
14097,227571.0
14098,173419.0
14099,225923.0
14100,180923.0
14101,192470.0
14102,232064.0
14103,169657.0
14104,152532.0
14105,180522.0
14106,70044.0
14107,197573.0
14108,195046.0
14109,270586.0
14110,187960.0
14111,190288.0
14112,189480.0
14113,194621.0
14114,467586.0
14115,157656.0
14116,194738.0
14117,204805.0
14118,280786.0
14119,239266.0
14120,246173.0
14121,187199.0
14122,222026.0
14123,297546.0
14124,170858.0
14125,236300.0
14126,204426.0
14127,198848.0
14128,169999.0
14129,191013.0
14130,176631.0
14131,248447.0
14132,234857.0
14133,236293.0
14134,182520.0
14135,159183.0
14136,227474.0
14137,228759.0
14138,
14139,165937.0
14140,192200.0
14141,154424.0
14142,259519.0
14143,173926.0
14144,352977.0
14145,161906.0
14146,203907.0
14147,175755.0
14148,251080.0
14149,240050.0
14150,141826.0
14151,217728.0
14152,175253.0
14153,188800.0
14154,188800.0
14155,230439.0
14156,230439.0
14157,205760.0
14158,127843.0
14159,310720.0
14160,123520.0
14161,123520.0
14162,230400.0
14163,245386.0
14164,266551.0
14165,266551.0
14166,175954.0
14167,131240.0
14168,217405.0
14169,350120.0
14170,205040.0
14171,224638.0
14172,135441.0
14173,157891.0
14174,177747.0
14175,197758.0
14176,312820.0
14177,180293.0
14178,191359.0
14179,175693.0
14180,186944.0
14181,149133.0
14182,171713.0
14183,305840.0
14184,305840.0
14185,163954.0
14186,288624.0
14187,256533.0
14188,176383.0
14189,155492.0
14190,169466.0
14191,84626.0
14192,169466.0
14193,252728.0
14194,192956.0
14195,261492.0
14196,176720.0
14197,222801.0
14198,212653.0
14199,145121.0
14200,151481.0
14201,227474.0
14202,281080.0
14203,339066.0
14204,305840.0
14205,206626.0
14206,357706.0
14207,275872.0
14208,192973.0
14209,166653.0
14210,81240.0
14211,143733.0
14212,173419.0
14213,165937.0
14214,192946.0
14215,391376.0
14216,189977.0
14217,202200.0
14218,262693.0
14219,284493.0
14220,161306.0
14221,136366.0
14222,187960.0
14223,167410.0
14224,413333.0
14225,198902.0
14226,338866.0
14227,228386.0
14228,161377.0
14229,239314.0
14230,338438.0
14231,166855.0
14232,196760.0
14233,237654.0
