,instrumentalness
23199,0.000187
23200,0.0
23201,0.0
23202,2.14e-06
23203,0.0
23204,0.0
23205,0.0
23206,0.0951
23207,0.0
23208,0.0
23209,0.000106
23210,0.0
23211,0.0
23212,0.0307
23213,0.00372
23214,0.918
23215,0.0
23216,0.0
23217,1.62e-05
23218,0.0
23219,7.26e-05
23220,
23221,0.792
23222,0.0
23223,0.0
23224,
23225,0.0
23226,0.000355
23227,1.6e-05
23228,0.0
23229,0.000355
23230,0.0
23231,5.84e-06
23232,0.0
23233,0.155
23234,0.0178
23235,3.32e-05
23236,0.0
23237,0.0
23238,0.0
23239,0.0
23240,0.0
23241,1.12e-06
23242,0.0127
23243,1.31e-05
23244,0.0
23245,0.00173
23246,0.000174
23247,0.0
23248,0.0
23249,0.000187
23250,0.0
23251,7.08e-06
23252,4.52e-05
23253,0.0
23254,0.0
23255,3.62e-06
23256,8.64e-05
23257,0.0
23258,0.0
23259,0.0
23260,0.0
23261,0.0
23262,0.00059
23263,1.99e-06
23264,0.931
23265,0.0
23266,0.0
23267,0.000193
23268,0.0
23269,0.015
23270,0.0
23271,0.0
23272,0.0
23273,0.0
23274,2.14e-06
23275,0.0
23276,0.0
23277,0.0
23278,0.000175
23279,0.000175
23280,0.0
23281,0.000175
23282,0.0
23283,0.0
23284,1.4e-06
23285,0.0
23286,0.0
23287,0.0
23288,0.0
23289,0.000133
23290,0.421
23291,0.00481
23292,1.3e-05
23293,5.05e-05
23294,0.0
23295,0.0
23296,0.0087
23297,0.0
23298,0.0
23299,3.59e-05
23300,0.0
23301,0.0
23302,0.000154
23303,0.0
23304,0.0
23305,0.0
23306,0.000343
23307,0.0
23308,3.75e-05
23309,0.0
23310,0.0514
23311,0.065
23312,0.0
23313,0.00237
23314,0.00131
23315,0.0467
23316,0.0
23317,7.26e-05
23318,0.0
23319,1.13e-05
23320,0.0
23321,0.0283
23322,0.0
23323,0.0
23324,0.0
23325,0.0
23326,0.000422
23327,4.13e-06
23328,1.61e-05
23329,0.0
23330,0.0
23331,7.61e-06
23332,0.0
23333,1.09e-06
23334,0.0
23335,8.97e-05
23336,0.0816
23337,0.0
23338,0.0
23339,0.0
23340,0.0
23341,0.000494
23342,4.13e-06
23343,0.0
23344,0.0
23345,5.39e-05
23346,0.0
23347,0.0
23348,0.0
23349,0.0
23350,0.0
23351,0.000433
23352,0.0
23353,0.0
23354,0.0812
23355,1.6e-05
23356,0.0812
23357,0.0
23358,0.0
23359,0.0
23360,4.18e-06
23361,0.0
23362,5.22e-05
23363,0.0807
23364,0.0
23365,6.77e-05
23366,0.000542
23367,9e-06
23368,
23369,0.0
23370,0.0413
23371,0.0
23372,0.00883
23373,0.0
23374,6.18e-06
23375,8.73e-05
23376,0.000667
23377,0.0
23378,0.0
23379,0.0
23380,0.918
23381,1.31e-05
23382,0.175
23383,0.0501
23384,0.331
23385,0.0
23386,0.0
23387,0.000999
23388,2.78e-06
23389,0.0
23390,7.87e-05
23391,0.000154
23392,0.0
23393,0.0
23394,0.00173
23395,0.0
23396,0.0
23397,0.0
23398,0.0
23399,0.0
23400,0.0
23401,0.0
23402,6.7e-06
23403,0.0
23404,0.0
23405,0.0
23406,0.0
23407,0.0114
23408,0.000813
23409,0.0
23410,0.0
23411,0.00531
23412,0.0
23413,0.0
23414,0.0
23415,0.0
23416,0.00131
23417,0.0
23418,0.0
23419,1.66e-05
23420,0.0
23421,4.5e-06
23422,0.0
23423,0.0
23424,0.0
23425,0.0
23426,0.0
23427,0.0
23428,0.0
23429,0.171
23430,4.07e-06
23431,0.00536
23432,7.08e-06
23433,3.77e-05
23434,0.000494
23435,0.0
23436,0.165
23437,0.0
23438,0.00131
23439,0.000422
23440,0.00977
23441,0.0
23442,4.07e-06
23443,0.00131
23444,0.0
23445,0.0
23446,0.0
23447,0.0
23448,0.0
23449,0.0
23450,1.6e-06
23451,0.0
23452,0.0
23453,0.0
23454,0.0
23455,0.0803
23456,0.0
23457,0.0235
23458,0.0
23459,0.0
23460,0.0235
23461,0.00563
23462,8.06e-05
23463,0.0
23464,0.0
23465,0.00316
23466,0.0
23467,0.0
23468,1.07e-05
23469,6.98e-05
23470,0.855
23471,0.0
23472,3.68e-06
23473,1.22e-06
23474,8.64e-05
23475,1.66e-05
23476,0.329
23477,0.0
23478,0.0
23479,0.0
23480,0.0
23481,1.19e-06
23482,2.78e-06
23483,0.0
23484,0.000433
23485,0.0
23486,4.56e-05
23487,0.0
23488,7.32e-05
23489,0.0
23490,0.0
23491,1.23e-06
23492,0.0
23493,0.0
23494,0.0
23495,1.62e-05
23496,0.0108
23497,0.0
23498,0.0
23499,0.0
23500,0.0
23501,0.0
23502,0.00627
23503,0.0
23504,0.0
23505,0.0
23506,0.0
23507,0.0
23508,0.0
23509,0.0
23510,0.0
23511,0.0
23512,2.6e-06
23513,2.6e-06
23514,0.0
23515,0.0
23516,0.0
23517,0.0501
23518,0.0
23519,0.00203
23520,0.0
23521,0.00131
23522,6.72e-06
23523,0.0
23524,0.0
23525,0.000496
23526,0.421
23527,0.0
23528,0.0
23529,0.0
23530,0.0
23531,
23532,0.0
23533,0.0
23534,0.0
23535,
23536,0.000174
23537,0.00739
23538,0.0
23539,0.000154
23540,0.0
23541,0.0
23542,0.000135
23543,0.0
23544,0.0
23545,0.000285
23546,2.14e-06
23547,0.0
23548,0.0
23549,1.13e-05
23550,1.13e-05
23551,6.99e-05
23552,0.0
23553,0.0
23554,0.0
23555,0.0
23556,0.00294
23557,0.0615
23558,0.0
23559,0.0
23560,0.0
23561,0.0914
23562,0.0
23563,7.72e-06
23564,0.0185
23565,0.0
23566,
23567,0.000999
23568,0.0
23569,0.0
23570,0.000305
23571,0.000305
23572,0.0
23573,0.0
23574,0.00294
23575,0.0
23576,0.0
23577,0.0
23578,0.000289
23579,0.0
23580,0.169
23581,0.0
23582,0.0
23583,2.07e-06
23584,0.0
23585,0.0
23586,0.0
23587,0.0192
23588,0.0
23589,0.00806
23590,0.0
23591,1.26e-06
23592,0.0
23593,0.0
23594,0.0
23595,2.09e-05
23596,0.0
23597,0.0
23598,8.81e-06
23599,0.0
23600,0.000238
23601,8.67e-06
23602,
23603,0.0
23604,0.000519
23605,0.0
23606,2.06e-06
23607,0.0
23608,0.000453
23609,0.564
23610,0.0
23611,0.0
23612,0.0
23613,0.0
23614,0.0
23615,0.00173
23616,0.0
23617,0.0
23618,0.0
23619,0.00757
23620,0.0
23621,0.0
23622,
23623,0.0
23624,0.0
23625,0.0
23626,0.0
23627,0.0
23628,0.0
23629,0.0
23630,0.0166
23631,1.01e-06
23632,9.1e-06
23633,0.0
23634,0.000684
23635,0.0
23636,0.0
23637,0.0
23638,0.0107
23639,0.0
23640,0.0
23641,0.0
23642,0.0
23643,0.0
23644,0.00563
23645,0.00233
23646,1.6e-06
23647,0.0
23648,0.334
23649,0.0
23650,0.0
23651,0.00016
23652,0.0
23653,0.0
23654,0.000937
23655,1.6e-05
23656,0.0
23657,0.0
23658,0.0
23659,0.0
23660,0.0
23661,0.0
23662,0.0
23663,0.0
23664,0.0
23665,0.0
23666,0.000859
23667,1.3e-05
23668,0.0
23669,1.3e-05
23670,0.000859
23671,0.0
23672,0.0
23673,0.0108
23674,0.0
23675,1.62e-05
23676,0.0
23677,0.0724
23678,0.0
23679,
23680,0.0
23681,0.0645
23682,0.0
23683,0.0
23684,0.0
23685,0.0
23686,0.000106
23687,0.0
23688,0.0
23689,0.0
23690,0.0
23691,0.0
23692,0.0
23693,0.0
23694,0.0
23695,0.00026
23696,0.00026
23697,0.0
23698,0.0
23699,0.0
23700,0.0
23701,0.000883
23702,0.0
23703,0.0
23704,0.0
23705,0.0
23706,0.0
23707,6.7e-06
23708,5.92e-06
23709,0.0
23710,0.00598
23711,2.07e-06
23712,0.0
23713,2.44e-06
23714,0.0
23715,0.0
23716,0.0
23717,0.0
23718,0.0
23719,0.0
23720,0.0
23721,0.0
23722,0.00241
23723,0.0319
23724,5.05e-05
23725,0.0
23726,0.0
23727,0.0
23728,0.0
23729,0.0
23730,1.35e-06
23731,0.0
23732,0.0
23733,1.14e-06
23734,6.57e-06
23735,5.35e-05
23736,0.0
23737,3.06e-06
23738,0.000225
23739,0.0
23740,0.0
23741,0.015
23742,0.0
23743,0.0
23744,5.35e-05
23745,2.14e-06
23746,0.0
23747,0.0
23748,0.0
23749,0.0
23750,0.000443
23751,0.0
23752,0.0
23753,0.0
23754,7.26e-05
23755,7.72e-06
23756,0.0
23757,0.0
23758,0.0
23759,0.000153
23760,0.0
23761,0.0
23762,0.0
23763,0.0
23764,0.00678
23765,0.0
23766,0.0
23767,0.0
23768,0.0
23769,0.0
23770,3.59e-05
23771,0.0
23772,0.0
23773,0.0
23774,0.0
23775,0.000999
23776,1.62e-05
23777,0.0
23778,0.0
23779,0.0
23780,0.335
23781,0.0165
23782,0.0
23783,0.0
23784,0.000175
23785,6.98e-05
23786,0.0
23787,1.25e-06
23788,0.0
23789,0.0
23790,0.305
23791,0.0652
23792,0.0
23793,0.0
23794,7.01e-05
23795,0.0
23796,0.0
23797,1.16e-06
23798,
23799,0.000152
23800,0.000494
23801,0.00481
23802,0.303
23803,0.0
23804,0.0
23805,0.0
23806,0.0
23807,0.0
23808,0.0
23809,5.86e-05
23810,0.0
23811,0.0
23812,1.5e-05
23813,1.12e-06
23814,0.0
23815,0.0
23816,0.00131
23817,0.0
23818,0.101
23819,0.00986
23820,0.855
23821,0.0
23822,0.0
23823,5.68e-06
23824,0.0
23825,0.0
23826,8.64e-05
23827,0.0
23828,0.0
23829,0.0615
23830,0.0
23831,0.0
23832,0.0
23833,0.433
23834,0.0
23835,0.0
23836,0.0307
23837,0.469
23838,0.0
23839,0.433
23840,0.0307
23841,0.0
23842,0.00175
23843,0.0
23844,0.0
23845,0.00184
23846,0.0
23847,
23848,0.0
23849,0.0
23850,9.1e-06
23851,0.0185
23852,0.894
23853,0.0
23854,0.0327
23855,0.0
23856,2.43e-05
23857,5.92e-06
23858,0.000238
23859,0.0
23860,0.0
23861,0.0892
23862,0.000305
23863,0.0
23864,0.0
23865,0.0
23866,0.0
23867,0.0
23868,0.0
23869,0.0
23870,0.00219
23871,0.0
23872,3.71e-06
23873,0.0
23874,0.0
23875,0.0
23876,0.0
23877,0.0
23878,0.0
23879,0.000133
23880,0.0
23881,0.0
23882,5.86e-05
23883,0.0062
23884,1.01e-06
23885,0.0
23886,0.0
23887,9.1e-06
23888,0.0
23889,0.0
23890,1.46e-05
23891,0.0
23892,0.00806
23893,0.0
23894,0.0
23895,0.0
23896,0.0
23897,0.0
23898,0.0185
23899,0.0
23900,0.0
23901,0.0106
23902,0.0
23903,0.0
23904,1.88e-05
23905,0.0
23906,8.33e-06
23907,0.0
23908,0.0
23909,0.0
23910,0.0
23911,0.0
23912,7.2e-06
23913,0.0
23914,
23915,0.0
23916,1.15e-05
23917,0.0
23918,0.0032
23919,0.0
23920,0.0
23921,0.00193
23922,0.282
23923,0.00175
23924,1.65e-05
23925,0.0
23926,1.3e-05
23927,0.0
23928,0.0
23929,0.0
23930,0.0
23931,0.0
23932,0.0
23933,0.0
23934,0.0
23935,2.09e-05
23936,0.0
23937,0.0
23938,1.26e-06
23939,0.0
23940,0.0
23941,0.0
23942,0.0766
23943,0.213
23944,0.0
23945,0.000154
23946,6.22e-05
23947,0.0235
23948,2.55e-05
23949,0.0
23950,9.48e-05
23951,0.0
23952,0.0
23953,0.0
23954,0.0
23955,0.0
23956,0.0
23957,0.0
23958,0.0
23959,3.63e-05
23960,0.0
23961,0.0
23962,0.0
23963,0.0
23964,0.000305
23965,2.37e-06
23966,0.0
23967,0.0
23968,4.47e-06
23969,0.0127
23970,0.0
23971,
23972,0.0
23973,0.00178
23974,1.7e-06
23975,1.5e-05
23976,0.000799
23977,0.0
23978,0.155
23979,0.0
23980,0.0
23981,0.0
23982,0.0
23983,7.61e-06
23984,0.0
23985,0.000678
23986,0.0
23987,3.03e-06
23988,3.3e-06
23989,0.0
23990,0.0
23991,1.61e-05
23992,0.0
23993,1.42e-06
23994,0.0
23995,0.00241
23996,0.0816
23997,0.0155
23998,0.00819
23999,0.0
24000,2.69e-05
24001,0.0
24002,0.0
24003,1.31e-05
24004,6.34e-06
24005,0.0
24006,0.0
24007,0.000343
24008,0.0
24009,0.000389
24010,0.0
24011,0.0
24012,0.0
24013,1.16e-06
24014,0.0
24015,0.0
24016,0.0
24017,0.0
24018,2.44e-05
24019,8.06e-05
24020,0.0
24021,6.7e-06
24022,5.84e-06
24023,0.00844
24024,3.42e-06
24025,0.000496
24026,0.0
24027,1.71e-05
24028,0.000433
24029,0.0266
24030,6e-05
24031,0.0
24032,0.0
24033,0.0
24034,0.0
24035,6.77e-05
24036,0.0
24037,0.0
24038,0.155
24039,0.0
24040,1.96e-05
24041,0.0
24042,4.17e-06
24043,0.0
24044,0.171
24045,0.0
24046,0.0
24047,0.0
24048,0.0
24049,0.000285
24050,0.16
24051,0.0
24052,0.0
24053,0.0
24054,0.0
24055,1.53e-06
24056,0.0
24057,1.67e-06
24058,0.0
24059,0.0
24060,0.811
24061,0.0
24062,0.0107
24063,0.0258
24064,0.0
24065,0.0
24066,0.149
24067,0.0
24068,0.0
24069,0.0
24070,5.84e-05
24071,0.0
24072,0.0
24073,0.0
24074,0.0
24075,0.0
24076,8.16e-06
24077,0.0
24078,0.0
24079,0.0
24080,0.00126
24081,0.0
24082,0.0
24083,0.0106
24084,0.0
24085,0.0
24086,0.0
24087,1.12e-06
24088,0.0
24089,0.0
24090,0.000103
24091,0.0
24092,0.0
24093,4.03e-05
24094,3.59e-05
24095,6.31e-05
24096,0.0
24097,0.0
24098,0.0
24099,0.0
24100,0.00184
24101,0.0
24102,4.1e-06
24103,0.0
24104,0.0
24105,0.0
24106,1.16e-06
24107,0.0
24108,0.0
24109,0.0
24110,0.0
24111,0.0
24112,0.0
24113,3.97e-05
24114,0.00977
24115,0.0
24116,0.0
24117,0.0
24118,3.02e-05
24119,
24120,0.0615
24121,0.0
24122,0.0
24123,0.049
24124,0.0
24125,0.00604
24126,0.0
24127,0.0
24128,0.0
24129,0.0
24130,0.0
24131,0.0
24132,0.0
24133,0.000325
24134,0.0
24135,0.00604
24136,0.0
24137,0.0
24138,0.0
24139,0.0
24140,0.00059
24141,0.0
24142,0.0
24143,0.0
24144,0.0
24145,0.0
24146,4.43e-05
24147,0.0
24148,0.0
24149,4.96e-06
24150,0.01
24151,0.00285
24152,0.0
24153,0.0
24154,8.6e-05
24155,6.72e-06
24156,0.00986
24157,0.0
24158,0.0
24159,0.0
24160,0.0062
24161,0.0
24162,0.000549
24163,0.0
24164,0.0
24165,0.0032
24166,0.00174
24167,1.12e-06
24168,0.0012
24169,0.0
24170,0.0
24171,0.0
24172,0.303
24173,0.312
24174,0.0
24175,0.0
24176,0.0
24177,1.22e-05
24178,0.0
24179,0.0
24180,1.5e-05
24181,0.000678
24182,0.0
24183,0.0
24184,0.334
24185,3.42e-06
24186,0.0
24187,0.0645
24188,0.0
24189,0.0
24190,0.0
24191,0.0
24192,0.0
24193,3.05e-06
24194,0.0
24195,0.0
24196,0.0
24197,0.000172
24198,0.369
24199,0.0
24200,0.00678
24201,8.97e-05
24202,0.000108
24203,0.00739
24204,0.0
24205,0.0
24206,1.31e-05
24207,0.0
24208,0.0
24209,0.0501
24210,0.0
24211,0.0
24212,0.0
24213,0.0
24214,0.0
24215,0.0
24216,0.0
24217,0.0
24218,0.000174
24219,0.0
24220,1.6e-06
24221,0.000684
24222,0.838
24223,0.0
24224,0.0
24225,2.44e-05
24226,0.0
24227,6.77e-05
24228,0.0
24229,0.0
24230,0.0
24231,1.28e-06
24232,1.28e-06
24233,0.0
24234,0.0
24235,0.0
24236,0.0
24237,0.0
24238,0.0
24239,0.0
24240,0.0
24241,0.0
24242,0.0
24243,0.0
24244,0.0816
24245,0.0
24246,0.0062
24247,0.0
24248,0.0
24249,0.0
24250,0.0
24251,0.0
24252,0.0
24253,0.0
24254,0.0
24255,0.0
24256,5.27e-06
24257,0.0
24258,4.03e-05
24259,0.331
24260,0.0
24261,6.74e-05
24262,0.0
24263,0.0816
24264,0.0
24265,4.03e-05
24266,0.331
24267,0.000174
24268,0.0038
24269,0.0
24270,0.0
24271,0.0
24272,0.00604
24273,0.0
24274,1.28e-06
24275,0.0
24276,2.21e-06
24277,7.72e-06
24278,4.44e-05
24279,0.00248
24280,0.0314
24281,1.23e-06
24282,2.14e-06
24283,0.0
24284,0.0
24285,0.0
24286,0.0
24287,0.0
24288,0.0
24289,0.0
24290,0.0
24291,0.0
24292,0.0816
24293,0.0
24294,7.15e-06
24295,0.0
24296,0.0
24297,0.109
24298,0.0
24299,1.31e-05
24300,0.0
24301,0.0
24302,0.0
24303,0.0
24304,0.0
24305,0.0
24306,0.000276
24307,0.0
24308,1.35e-06
24309,0.0
24310,0.0
24311,0.0
24312,0.0
24313,0.0
24314,7.05e-06
24315,0.0
24316,0.0
24317,0.0
24318,0.0
24319,7.01e-05
24320,0.0
24321,0.0
24322,2.17e-06
24323,3.71e-06
24324,0.0
24325,0.0
24326,0.000148
24327,0.0
24328,1.15e-05
24329,0.0
24330,0.0
24331,0.0
24332,0.00174
24333,0.0
24334,0.0514
24335,3.47e-05
24336,0.0
24337,0.0
24338,0.0
24339,0.0413
24340,0.0
24341,9.07e-06
24342,0.0
24343,0.0
24344,0.0
24345,0.0
24346,3.71e-06
24347,0.0
24348,1.46e-05
24349,0.0
24350,0.0
24351,2.17e-06
24352,0.0
24353,0.918
24354,0.0
24355,0.0
24356,0.0
24357,0.0
24358,4.03e-05
24359,0.0
24360,0.0
24361,0.0
24362,0.0
24363,0.000152
24364,0.0
24365,1.71e-05
24366,0.0
24367,0.0
24368,0.0
24369,0.000152
24370,0.0
24371,0.0
24372,0.0
24373,4.5e-06
24374,0.0565
24375,5.04e-05
24376,0.0
24377,0.0
24378,4.5e-06
24379,0.0565
24380,0.0
24381,0.0
24382,4.13e-06
24383,0.0
24384,0.0
24385,0.0
24386,7e-05
24387,0.0
24388,0.0
24389,0.0
24390,0.0
24391,5.83e-06
24392,0.0
24393,0.0
24394,0.0
24395,0.0
24396,0.000133
24397,4.44e-05
24398,0.0
24399,0.00285
24400,1.22e-06
24401,0.0
24402,0.0
24403,0.0
24404,0.000353
24405,
24406,0.000748
24407,0.0
24408,7.72e-06
24409,0.0
24410,0.000148
24411,0.000193
24412,0.000859
24413,6.67e-05
24414,0.00126
24415,0.0
24416,0.0
24417,0.0
24418,0.0107
24419,2.2e-05
24420,0.0
24421,0.0
24422,0.0
24423,0.00819
24424,0.0
24425,0.0
24426,1.22e-05
24427,6.92e-06
24428,0.0
24429,0.0
24430,0.0
24431,0.0
24432,0.0
24433,0.0
24434,2.17e-06
24435,1.19e-06
24436,0.0
24437,2.55e-05
24438,0.0
24439,0.0
24440,0.0
24441,0.0
24442,0.0
24443,0.0
24444,1.62e-05
24445,0.0
24446,0.0
24447,0.0
24448,0.0
24449,0.0
24450,7.05e-06
24451,0.0
24452,0.0062
24453,4.03e-05
24454,0.0
24455,0.0
24456,6.57e-06
24457,0.00604
24458,2.6e-05
24459,2.6e-05
24460,0.000609
24461,0.000609
24462,0.0
24463,0.0
24464,1.26e-06
24465,0.0
24466,0.0
24467,0.0
24468,0.000355
24469,0.0
24470,0.0
24471,3.71e-06
24472,0.0
24473,0.0
24474,0.0
24475,0.0
24476,0.00878
24477,0.0
24478,0.0
24479,7.43e-05
24480,6.99e-05
24481,0.0
24482,0.0
24483,5.05e-05
24484,1.71e-05
24485,7.43e-05
24486,0.0514
24487,6.12e-05
24488,0.0
24489,0.0
24490,0.0
24491,0.0
24492,0.0
24493,0.0
24494,0.0
24495,4.01e-06
24496,0.0514
24497,0.0
24498,0.0
24499,0.0
24500,0.0
24501,0.0
24502,0.0
24503,0.0
24504,0.0
24505,0.0
24506,0.0
24507,0.0
24508,0.0
24509,0.0
24510,0.0
24511,0.0
24512,0.000276
24513,0.0
24514,0.000422
24515,0.0
24516,0.0
24517,9.07e-06
24518,0.000133
24519,0.0
24520,0.0
24521,0.0
24522,0.0
24523,0.000175
24524,0.0
24525,0.0
24526,3.59e-05
24527,0.0
24528,2.49e-06
24529,0.0
24530,7.61e-06
24531,0.085
24532,0.0
24533,0.0
24534,0.0
24535,0.000343
24536,0.0
24537,1.31e-05
24538,0.0
24539,0.0
24540,3.63e-05
24541,0.0
24542,1.56e-06
24543,3.59e-05
24544,0.00504
24545,1.35e-06
24546,0.0
24547,0.0
24548,0.0
24549,0.0
24550,0.0
24551,0.0
24552,1.16e-06
24553,0.0
24554,0.0
24555,0.0
24556,0.000148
24557,0.0
24558,
24559,1.4e-05
24560,0.0
24561,0.0
24562,9.07e-06
24563,0.0
24564,0.0
24565,0.0
24566,5.83e-06
24567,0.101
24568,
24569,0.00739
24570,0.0
24571,0.761
24572,
24573,1.78e-05
24574,0.000859
24575,0.0
24576,0.0
24577,0.0
24578,0.0
24579,0.0
24580,0.0
24581,0.0
24582,0.0
24583,0.0
24584,0.0
24585,0.0
24586,0.0
24587,6.74e-05
24588,0.0
24589,0.0
24590,0.0
24591,1.31e-05
24592,7.26e-05
24593,4.5e-06
24594,1.31e-05
24595,5.68e-06
24596,1.62e-05
24597,7.26e-05
24598,0.0
24599,0.0
24600,0.0151
24601,0.0
24602,0.0
24603,0.0
24604,1.92e-05
24605,0.0
24606,0.0
24607,1.25e-06
24608,0.0
24609,0.00338
24610,2.64e-05
24611,0.0
24612,0.0
24613,0.0
24614,7.01e-05
24615,0.0
24616,0.0
24617,0.0
24618,0.0
24619,0.0069
24620,0.0
24621,0.0
24622,0.0
24623,0.0
24624,0.0
24625,0.0
24626,0.000422
24627,0.0
24628,0.0
24629,0.011
24630,0.0062
24631,0.000238
24632,0.0
24633,0.0
24634,0.0
24635,2.57e-05
24636,0.0
24637,0.0
24638,0.0
24639,2.07e-06
24640,1.44e-05
24641,5.04e-05
24642,0.0
24643,0.0
24644,0.0
24645,0.0
24646,0.000684
24647,0.0
24648,0.0
24649,0.0
24650,0.0
24651,0.0
24652,0.0
24653,0.00925
24654,0.0
24655,0.0
24656,0.0
24657,0.0
24658,0.0
24659,0.0
24660,0.00016
24661,0.0766
24662,0.0
24663,0.0
24664,0.0
24665,7.61e-06
24666,0.0
24667,0.0
24668,0.0
24669,0.0
24670,0.201
24671,0.0
24672,0.0
24673,0.0
24674,0.0
24675,0.0
24676,0.00016
24677,0.01
24678,0.0
24679,0.00131
24680,0.0155
24681,0.0
24682,9.7e-05
24683,1.31e-05
24684,0.0
24685,0.00175
24686,5.14e-06
24687,0.0
24688,0.0
24689,0.0
24690,0.35
24691,2.64e-05
24692,0.00622
24693,6e-05
24694,0.0
24695,0.0
24696,4.24e-06
24697,0.01
24698,0.0
24699,0.0
24700,0.0
24701,0.0
24702,1.6e-05
24703,0.0
24704,0.0
24705,0.00986
24706,0.0
24707,0.0
24708,0.0
24709,0.0
24710,0.0683
24711,0.0
24712,0.0
24713,0.0
24714,2.6e-06
24715,0.855
24716,0.0
24717,0.0
24718,0.305
24719,5.69e-06
24720,0.0
24721,7.08e-06
24722,0.0
24723,0.000307
24724,
24725,5.48e-05
24726,0.0
24727,0.00294
24728,0.0
24729,0.0
24730,0.0
24731,5.39e-05
24732,0.0
24733,0.0
24734,0.0
24735,0.0
24736,0.0
24737,0.0
24738,0.855
24739,0.842
24740,6.57e-06
24741,0.000108
24742,0.0816
24743,0.0
24744,2.22e-05
24745,0.000172
24746,0.0016
24747,0.0
24748,1.71e-05
24749,0.0
24750,0.0
24751,0.0
24752,0.00819
24753,0.0
24754,0.000406
24755,0.0
24756,7.2e-06
24757,0.0
24758,0.0
24759,0.0
24760,0.0
24761,0.0
24762,0.0
24763,1.01e-06
24764,3.46e-06
24765,0.0
24766,8.33e-06
24767,0.0159
24768,0.0
24769,0.0
24770,0.0
24771,0.0
24772,0.329
24773,0.0
24774,1.56e-06
24775,0.0
24776,0.0
24777,0.0
24778,0.707
24779,2.57e-05
24780,0.0
24781,0.00404
24782,0.0
24783,5.21e-06
24784,0.0328
24785,0.0
24786,0.00173
24787,0.000202
24788,1.15e-05
24789,0.0
24790,0.0
24791,0.0
24792,6.74e-05
24793,0.0
24794,0.0
24795,0.0
24796,0.0
24797,0.0328
24798,0.0
24799,0.0
24800,0.0
24801,1.66e-05
24802,0.0
24803,0.0
24804,3.17e-05
24805,0.0
24806,0.0145
24807,0.0
24808,0.0
24809,0.000331
24810,0.000225
24811,0.0
24812,0.0
24813,0.0
24814,0.00598
24815,0.0
24816,0.0
24817,0.0
24818,0.0
24819,0.0
24820,3.06e-06
24821,0.0
24822,0.0
24823,0.0
24824,0.0
24825,0.894
24826,0.0
24827,0.0
24828,0.0
24829,0.329
24830,0.00627
24831,0.0
24832,0.149
24833,0.0675
24834,0.0
24835,0.0
24836,0.00481
24837,1.71e-05
24838,0.0
24839,0.0
24840,0.0
24841,0.0
24842,0.0
24843,0.0
24844,0.0219
24845,0.0
24846,0.0
24847,0.0
24848,4.5e-06
24849,0.0
24850,1.62e-05
24851,0.0
24852,0.0
24853,0.00241
24854,6.92e-06
24855,0.0
24856,0.0
24857,0.0
24858,0.0
24859,0.0
24860,5.92e-06
24861,1.25e-06
24862,1.35e-06
24863,0.0
24864,0.0
24865,0.000549
24866,0.0
24867,
24868,0.0
24869,0.0
24870,2.64e-05
24871,1.34e-06
24872,0.0
24873,2.2e-05
24874,0.0
24875,0.0
24876,0.0
24877,0.0
24878,0.0
24879,0.0
24880,3.06e-06
24881,0.0
24882,0.0
24883,0.0
24884,0.0002
24885,1.4e-06
24886,0.0
24887,4.03e-05
24888,0.0
24889,0.0
24890,0.0
24891,0.0159
24892,0.0
24893,0.0
24894,0.0
24895,0.0
24896,0.0
24897,0.000542
24898,0.0816
24899,3.68e-06
24900,0.0
24901,0.00531
24902,0.0
24903,1.7e-06
24904,0.109
24905,0.0
24906,0.0
24907,8.08e-05
24908,3.26e-05
24909,0.0
24910,0.0
24911,0.0
24912,0.0
24913,0.0
24914,0.0
24915,0.0
24916,0.0
24917,0.0
24918,0.0
24919,0.0
24920,0.0
24921,0.0
24922,0.0
24923,0.0
24924,0.0816
24925,0.0
24926,0.00404
24927,0.000343
24928,1.12e-06
24929,0.0
24930,0.0
24931,0.0
24932,0.0652
24933,1.22e-06
24934,0.0
24935,0.0
24936,0.0
24937,0.0
24938,0.0
24939,0.0
24940,6.34e-06
24941,0.0
24942,0.0
24943,0.0
24944,1.09e-05
24945,0.0
24946,0.000119
24947,0.0
24948,0.0067
24949,0.0
24950,0.0
24951,0.0
24952,0.0
24953,7.26e-06
24954,0.0
24955,1.6e-05
24956,0.0
24957,0.0
24958,8.08e-05
24959,0.0
24960,1.56e-06
24961,0.0
24962,0.894
24963,1.66e-05
24964,0.0
24965,0.0
24966,0.0
24967,0.0
24968,0.0
24969,0.000268
24970,1.01e-06
24971,0.0
24972,1.75e-06
24973,0.0
24974,0.0
24975,0.0
24976,7.89e-05
24977,0.0
24978,4.5e-06
24979,7.89e-05
24980,0.0
24981,0.0
24982,3.63e-05
24983,0.0803
24984,0.000181
24985,0.0
24986,1.12e-06
24987,0.0
24988,0.0
24989,0.0
24990,2.44e-05
24991,0.0
24992,0.0
24993,2.14e-06
24994,7e-05
24995,0.0
24996,0.0
24997,1.31e-05
24998,1.31e-05
24999,0.0
25000,0.0
25001,0.0
25002,0.01
25003,0.0
25004,0.0
25005,0.0
25006,6.98e-05
25007,0.918
25008,0.00193
25009,5.84e-06
25010,0.0724
25011,0.0
25012,0.0
25013,0.0
25014,0.0
25015,2.69e-05
25016,0.0816
25017,0.0
25018,0.0
25019,0.0
25020,0.369
25021,0.0
25022,0.0
25023,0.00031
25024,0.0
