,tempo
24551,139.891
24552,130.09
24553,119.985
24554,87.195
24555,130.023
24556,131.05
24557,153.06
24558,
24559,124.102
24560,95.953
24561,146.976
24562,142.035
24563,81.031
24564,166.084
24565,170.037
24566,76.469
24567,143.01
24568,
24569,122.02
24570,170.142
24571,103.012
24572,
24573,128.083
24574,90.076
24575,146.129
24576,160.061
24577,124.917
24578,132.055
24579,135.994
24580,79.48
24581,127.981
24582,139.891
24583,169.879
24584,88.031
24585,149.07
24586,84.98
24587,92.744
24588,125.987
24589,149.804
24590,153.899
24591,82.996
24592,110.105
24593,136.008
24594,82.996
24595,145.976
24596,162.351
24597,110.105
24598,146.036
24599,136.052
24600,98.401
24601,172.076
24602,146.976
24603,136.297
24604,81.199
24605,150.992
24606,85.359
24607,146.046
24608,129.02
24609,124.937
24610,171.127
24611,142.153
24612,168.112
24613,140.042
24614,159.801
24615,137.996
24616,146.084
24617,139.864
24618,150.063
24619,99.891
24620,128.958
24621,85.486
24622,149.052
24623,128.16
24624,164.974
24625,87.073
24626,119.969
24627,96.301
24628,139.952
24629,100.008
24630,139.972
24631,135.995
24632,145.887
24633,93.058
24634,149.07
24635,74.017
24636,143.01
24637,143.01
24638,145.054
24639,114.995
24640,98.43
24641,90.494
24642,124.018
24643,82.008
24644,145.139
24645,142.096
24646,116.166
24647,144.019
24648,140.177
24649,84.98
24650,175.957
24651,175.957
24652,148.108
24653,83.507
24654,127.99
24655,86.975
24656,109.412
24657,111.983
24658,100.028
24659,93.016
24660,124.08
24661,89.984
24662,155.096
24663,173.585
24664,84.98
24665,140.007
24666,143.943
24667,104.11
24668,82.451
24669,129.02
24670,113.47
24671,99.079
24672,155.005
24673,132.003
24674,111.983
24675,139.958
24676,124.08
24677,143.027
24678,142.959
24679,86.009
24680,141.99
24681,132.003
24682,93.372
24683,82.996
24684,90.01
24685,155.587
24686,78.958
24687,155.086
24688,74.351
24689,120.058
24690,118.018
24691,171.127
24692,123.035
24693,91.03
24694,82.309
24695,162.956
24696,140.022
24697,143.027
24698,136.041
24699,170.691
24700,149.042
24701,125.983
24702,74.946
24703,83.981
24704,161.993
24705,146.034
24706,139.92
24707,150.068
24708,160.084
24709,180.051
24710,128.112
24711,136.025
24712,139.979
24713,137.728
24714,145.914
24715,200.022
24716,137.728
24717,159.915
24718,153.028
24719,76.503
24720,81.539
24721,125.03
24722,77.523
24723,141.987
24724,
24725,155.157
24726,137.996
24727,120.013
24728,100.015
24729,83.903
24730,141.882
24731,150.011
24732,87.998
24733,150.969
24734,119.999
24735,133.503
24736,129.93
24737,203.911
24738,200.022
24739,127.956
24740,127.05
24741,155.87
24742,80.015
24743,162.038
24744,118.008
24745,177.962
24746,123.028
24747,151.987
24748,109.004
24749,125.948
24750,140.053
24751,112.985
24752,117.89
24753,94.513
24754,84.281
24755,155.738
24756,150.414
24757,86.003
24758,180.206
24759,141.97
24760,68.975
24761,97.672
24762,119.01
24763,89.815
24764,161.042
24765,191.971
24766,81.404
24767,131.95
24768,140.084
24769,81.86
24770,140.04
24771,111.997
24772,125.008
24773,170.004
24774,160.067
24775,93.004
24776,123.004
24777,135.001
24778,140.02
24779,74.017
24780,138.055
24781,128.009
24782,128.16
24783,83.089
24784,125.009
24785,88.967
24786,155.856
24787,135.146
24788,159.0
24789,96.459
24790,133.992
24791,76.972
24792,92.744
24793,116.96
24794,134.997
24795,94.528
24796,126.018
24797,125.009
24798,96.459
24799,159.978
24800,127.076
24801,139.793
24802,149.499
24803,150.063
24804,113.927
24805,137.032
24806,127.08
24807,95.017
24808,154.964
24809,146.04
24810,177.978
24811,118.869
24812,154.056
24813,160.003
24814,88.964
24815,138.049
24816,83.092
24817,77.557
24818,144.058
24819,140.954
24820,115.007
24821,82.52
24822,118.869
24823,96.943
24824,113.497
24825,104.979
24826,99.977
24827,173.585
24828,144.058
24829,125.008
24830,127.977
24831,140.073
24832,85.012
24833,100.053
24834,123.984
24835,89.901
24836,165.736
24837,109.004
24838,89.977
24839,153.075
24840,100.002
24841,84.98
24842,109.986
24843,125.987
24844,150.062
24845,99.079
24846,96.057
24847,162.488
24848,136.008
24849,161.997
24850,162.351
24851,127.991
24852,130.029
24853,87.403
24854,74.732
24855,124.991
24856,130.218
24857,98.21
24858,114.603
24859,86.975
24860,156.983
24861,146.046
24862,104.949
24863,125.022
24864,107.996
24865,141.914
24866,71.724
24867,
24868,130.051
24869,154.981
24870,171.127
24871,140.016
24872,96.301
24873,150.078
24874,176.618
24875,134.923
24876,80.293
24877,146.022
24878,158.043
24879,148.07
24880,80.462
24881,96.301
24882,158.043
24883,162.898
24884,75.857
24885,139.939
24886,120.749
24887,112.101
24888,138.672
24889,105.052
24890,149.818
24891,131.95
24892,123.004
24893,81.497
24894,120.047
24895,122.004
24896,165.117
24897,139.886
24898,80.015
24899,125.005
24900,99.993
24901,103.961
24902,173.456
24903,80.453
24904,118.012
24905,175.957
24906,142.347
24907,110.722
24908,72.989
24909,168.197
24910,89.853
24911,150.514
24912,99.079
24913,99.948
24914,119.996
24915,93.016
24916,199.946
24917,110.034
24918,169.685
24919,162.304
24920,150.062
24921,93.02
24922,141.004
24923,84.931
24924,80.015
24925,155.947
24926,128.009
24927,139.948
24928,140.071
24929,155.008
24930,202.015
24931,130.098
24932,149.231
24933,100.041
24934,120.053
24935,155.086
24936,126.018
24937,91.344
24938,157.083
24939,176.618
24940,135.97
24941,77.005
24942,159.915
24943,94.528
24944,141.099
24945,164.02
24946,94.994
24947,77.523
24948,92.463
24949,124.018
24950,139.995
24951,140.032
24952,147.774
24953,130.02
24954,124.045
24955,74.946
24956,136.297
24957,163.806
24958,110.722
24959,173.962
24960,160.067
24961,118.869
24962,104.979
24963,103.974
24964,79.745
24965,95.879
24966,128.045
24967,150.514
24968,154.943
24969,147.0
24970,67.238
24971,100.626
24972,123.049
24973,145.082
24974,72.807
24975,135.99
24976,117.977
24977,149.972
24978,136.008
24979,117.977
24980,86.975
24981,104.053
24982,88.932
24983,127.96
24984,83.828
24985,110.034
24986,140.071
24987,140.055
24988,170.004
24989,130.023
24990,118.091
24991,79.95
24992,137.728
24993,82.295
24994,123.964
24995,132.125
24996,148.13
24997,102.456
24998,102.456
24999,159.94
25000,87.353
25001,87.353
25002,143.027
25003,153.947
25004,146.084
25005,96.459
25006,140.081
25007,160.147
25008,126.008
25009,160.004
25010,80.035
25011,180.051
25012,172.076
25013,128.045
25014,99.958
25015,74.132
25016,80.015
25017,145.063
25018,85.966
25019,79.351
25020,80.972
25021,99.158
25022,95.031
25023,93.431
25024,167.909
25025,121.927
25026,130.346
25027,122.08
25028,132.01
25029,109.004
25030,88.967
25031,147.988
25032,140.044
25033,96.057
25034,98.451
25035,64.934
25036,90.066
25037,139.833
25038,151.901
25039,169.685
25040,176.618
25041,134.923
25042,148.028
25043,145.062
25044,91.964
25045,140.042
25046,146.034
25047,122.991
25048,160.073
25049,82.103
25050,111.959
25051,110.057
25052,140.954
25053,75.474
25054,139.939
25055,180.064
25056,120.749
25057,158.896
25058,118.836
25059,114.941
25060,115.007
25061,140.0
25062,159.966
25063,123.009
25064,128.033
25065,128.981
25066,123.906
25067,128.986
25068,142.04
25069,77.532
25070,86.009
25071,80.035
25072,150.008
25073,145.115
25074,156.025
25075,83.964
25076,91.97
25077,150.514
25078,144.033
25079,82.986
25080,124.045
25081,82.295
25082,95.078
25083,81.468
25084,100.014
25085,145.976
25086,133.053
25087,144.064
25088,146.976
25089,96.091
25090,138.024
25091,128.225
25092,78.021
25093,150.969
25094,124.045
25095,165.848
25096,95.387
25097,119.054
25098,179.974
25099,74.017
25100,168.197
25101,118.04
25102,97.949
25103,160.223
25104,142.933
25105,91.935
25106,160.062
25107,144.058
25108,99.96
25109,95.746
25110,136.982
25111,83.507
25112,160.414
25113,95.078
25114,97.949
25115,139.974
25116,148.046
25117,137.809
25118,83.036
25119,131.888
25120,140.031
25121,89.815
25122,126.972
25123,130.028
25124,128.012
25125,82.309
25126,110.013
25127,98.451
25128,126.392
25129,142.933
25130,159.034
25131,129.983
25132,151.486
25133,133.993
25134,139.864
25135,165.117
25136,103.974
25137,130.003
25138,159.966
25139,99.079
25140,
25141,
25142,78.863
25143,173.996
25144,155.086
25145,189.891
25146,136.041
25147,130.02
25148,140.071
25149,130.019
25150,174.072
25151,159.922
25152,150.06
25153,93.034
25154,150.514
25155,115.69
25156,128.009
25157,110.722
25158,79.745
25159,96.057
25160,81.908
25161,177.962
25162,114.011
25163,79.993
25164,127.04
25165,86.743
25166,138.049
25167,131.95
25168,95.131
25169,139.92
25170,115.012
25171,142.094
25172,82.986
25173,135.382
25174,175.627
25175,94.528
25176,141.97
25177,93.431
25178,121.968
25179,199.946
25180,145.048
25181,100.414
25182,110.013
25183,130.032
25184,
25185,69.968
25186,82.962
25187,170.163
25188,140.003
25189,78.534
25190,159.915
25191,150.059
25192,156.983
25193,128.047
25194,77.497
25195,142.028
25196,129.954
25197,156.025
25198,100.027
25199,132.055
25200,144.038
25201,176.015
25202,85.018
25203,161.997
25204,142.957
25205,180.206
25206,103.012
25207,97.96
25208,143.922
25209,119.01
25210,79.95
25211,154.853
25212,129.978
25213,139.911
25214,141.991
25215,84.281
25216,200.022
25217,89.008
25218,166.162
25219,97.993
25220,120.042
25221,79.745
25222,143.132
25223,164.02
25224,88.932
25225,96.057
25226,123.004
25227,100.034
25228,85.486
25229,144.064
25230,131.036
25231,181.982
25232,109.004
25233,112.96
25234,144.991
25235,130.029
25236,164.005
25237,142.047
25238,114.86
25239,138.024
25240,78.477
25241,
25242,123.004
25243,129.956
25244,145.062
25245,147.004
25246,112.347
25247,82.52
25248,120.046
25249,95.078
25250,126.008
25251,162.038
25252,77.943
25253,83.762
25254,97.075
25255,124.921
25256,147.055
25257,146.93
25258,127.076
25259,139.833
25260,
25261,129.956
25262,77.557
25263,81.86
25264,146.022
25265,140.023
25266,93.02
25267,142.04
25268,165.906
25269,83.981
25270,76.469
25271,140.081
25272,74.999
25273,140.987
25274,137.22
25275,134.972
25276,155.587
25277,135.995
25278,114.941
25279,147.055
25280,161.808
25281,125.035
25282,116.079
25283,127.076
25284,119.982
25285,120.05
25286,139.793
25287,80.948
25288,95.879
25289,87.999
25290,130.003
25291,144.96
25292,129.967
25293,159.107
25294,137.22
25295,171.966
25296,139.976
25297,78.863
25298,120.039
25299,111.983
25300,98.43
25301,120.009
25302,123.016
25303,125.983
25304,89.815
25305,154.056
25306,139.919
25307,
25308,134.972
25309,150.054
25310,157.938
25311,111.519
25312,151.901
25313,116.971
25314,139.793
25315,129.976
25316,124.917
25317,76.069
25318,123.028
25319,81.021
25320,129.011
25321,109.482
25322,82.809
25323,82.881
25324,82.407
25325,147.215
25326,82.582
25327,86.009
25328,98.035
25329,90.989
25330,140.935
25331,139.972
25332,144.988
25333,75.445
25334,115.021
25335,
25336,83.089
25337,98.54
25338,147.988
25339,74.949
25340,191.971
25341,156.958
25342,105.052
25343,110.034
25344,74.473
25345,140.021
25346,140.065
25347,154.943
25348,129.979
25349,76.069
25350,151.016
25351,147.125
25352,118.037
25353,153.068
25354,138.024
25355,
25356,150.068
25357,162.991
25358,132.055
25359,135.739
25360,129.938
25361,93.058
25362,150.06
25363,120.021
25364,77.562
25365,139.913
25366,79.992
25367,144.978
25368,125.005
25369,140.02
25370,164.02
25371,142.007
25372,119.01
25373,109.004
25374,139.919
25375,100.015
25376,137.98
25377,140.022
25378,145.884
25379,127.984
25380,140.022
25381,129.967
25382,137.993
25383,74.559
25384,161.042
25385,119.963
25386,128.125
25387,129.956
25388,131.01
25389,127.984
25390,98.962
25391,80.027
25392,75.932
25393,162.005
25394,110.105
25395,105.955
25396,75.932
25397,97.956
25398,90.494
25399,118.223
25400,105.955
25401,181.94
25402,99.026
25403,125.98
25404,79.351
25405,143.038
25406,123.004
25407,78.958
25408,159.801
25409,100.034
25410,127.275
25411,90.494
25412,95.295
25413,77.537
25414,162.861
25415,161.707
25416,149.818
25417,157.016
25418,144.019
25419,118.223
25420,166.084
25421,125.994
25422,118.012
25423,143.943
25424,96.459
25425,70.022
25426,160.073
25427,179.974
25428,130.036
25429,100.041
25430,79.351
25431,135.959
25432,139.864
25433,125.994
25434,140.081
25435,179.974
25436,130.036
25437,130.036
25438,196.043
25439,196.043
25440,135.959
25441,92.899
25442,140.055
25443,140.003
25444,119.054
25445,95.131
25446,123.004
25447,134.867
25448,164.974
25449,139.915
25450,159.949
25451,155.055
25452,147.984
25453,128.047
25454,142.039
25455,128.16
25456,105.052
25457,147.774
25458,106.869
25459,124.038
25460,75.023
25461,150.062
25462,129.014
25463,165.848
25464,76.469
25465,95.005
25466,170.142
25467,129.992
25468,180.064
25469,129.847
25470,104.053
25471,125.99
25472,167.022
25473,127.999
25474,138.064
25475,124.09
25476,164.957
25477,140.001
25478,94.014
25479,86.426
25480,77.497
25481,142.959
25482,87.998
25483,130.583
25484,160.147
25485,87.364
25486,89.008
25487,90.565
25488,72.57
25489,90.937
25490,90.937
25491,103.992
25492,111.921
25493,100.051
25494,112.001
25495,99.027
25496,151.923
25497,90.937
25498,103.992
25499,99.96
25500,111.921
25501,112.001
25502,148.02
25503,96.943
25504,83.004
25505,186.071
25506,81.908
25507,161.808
25508,149.293
25509,128.047
25510,141.973
25511,99.027
25512,151.923
25513,130.028
25514,97.994
25515,120.08
25516,116.971
25517,90.948
25518,127.956
25519,85.018
25520,126.03
25521,126.03
25522,152.984
25523,148.046
25524,167.909
25525,140.958
25526,153.993
25527,160.032
25528,141.914
25529,153.993
25530,126.03
25531,141.914
25532,83.519
25533,153.157
25534,180.985
25535,100.002
25536,180.917
25537,124.045
25538,100.002
25539,83.519
25540,129.011
25541,90.032
25542,108.959
25543,94.13
25544,107.018
25545,85.359
25546,139.913
25547,135.005
25548,128.085
25549,126.003
25550,104.979
25551,139.023
25552,124.96
25553,136.006
25554,75.99
25555,140.06
25556,144.994
25557,137.996
25558,86.009
25559,139.939
25560,143.132
25561,120.022
25562,88.834
25563,89.815
25564,125.99
25565,80.082
25566,145.887
25567,80.948
25568,160.067
25569,80.082
25570,125.403
25571,132.936
25572,141.975
25573,83.226
25574,120.022
25575,98.54
25576,121.726
25577,82.582
25578,153.157
25579,151.901
25580,119.982
25581,129.983
25582,142.094
25583,74.999
25584,123.017
25585,82.451
25586,124.603
25587,129.957
25588,85.012
25589,195.918
25590,140.02
25591,100.019
25592,152.028
25593,127.999
25594,144.949
25595,100.034
25596,176.058
25597,93.431
25598,138.055
25599,133.053
25600,83.036
25601,90.032
25602,140.039
25603,180.051
25604,85.992
25605,74.559
25606,139.952
25607,81.618
25608,128.034
25609,148.058
25610,83.0
25611,130.117
25612,143.027
25613,146.084
25614,94.014
25615,176.618
25616,136.025
25617,145.062
25618,99.811
25619,138.015
25620,125.006
25621,144.978
25622,163.827
25623,164.083
25624,160.052
25625,124.917
25626,141.914
25627,140.003
25628,113.088
25629,140.042
25630,123.189
25631,150.992
25632,166.35
25633,77.005
25634,181.94
25635,113.088
25636,146.009
25637,87.009
25638,139.023
25639,103.012
25640,78.863
25641,118.836
25642,149.935
25643,124.984
25644,98.43
25645,115.69
25646,136.052
25647,159.517
25648,143.027
25649,141.882
25650,173.585
25651,99.978
25652,127.984
25653,123.503
25654,110.722
25655,115.69
25656,120.08
25657,92.899
25658,127.984
25659,128.805
25660,151.894
25661,153.848
25662,147.002
25663,97.075
25664,129.938
25665,130.009
25666,119.999
25667,108.033
25668,151.923
25669,120.011
25670,133.993
25671,128.026
25672,139.867
25673,92.506
25674,75.932
25675,95.017
25676,99.034
25677,123.016
25678,155.02
25679,139.967
25680,139.932
25681,
25682,139.939
25683,143.961
25684,149.293
25685,134.021
25686,199.946
25687,95.967
25688,111.519
25689,159.517
25690,132.77
25691,104.992
25692,154.853
25693,125.528
25694,175.985
25695,95.034
25696,103.961
25697,123.503
25698,117.072
25699,180.206
25700,160.004
25701,140.935
25702,146.009
25703,162.038
25704,170.142
25705,81.539
25706,149.996
25707,100.001
25708,129.954
25709,139.958
25710,159.966
25711,130.028
25712,119.099
25713,137.996
25714,97.207
25715,140.022
25716,128.125
25717,150.062
25718,135.034
25719,80.015
25720,133.503
25721,160.085
25722,100.051
25723,150.514
25724,91.048
25725,173.962
25726,153.06
25727,90.948
25728,140.065
25729,126.937
25730,79.745
25731,85.359
25732,90.01
25733,90.01
25734,95.031
25735,120.022
25736,137.994
25737,119.996
25738,134.952
25739,149.92
25740,128.012
25741,106.869
25742,123.004
25743,83.092
25744,92.466
25745,96.964
25746,85.359
25747,87.009
25748,
25749,167.421
25750,87.009
25751,130.036
25752,99.079
25753,127.275
25754,85.992
25755,
25756,136.97
25757,182.02
25758,126.003
25759,191.385
25760,95.879
25761,163.241
25762,
25763,139.932
25764,135.984
25765,173.935
25766,76.997
25767,142.791
25768,128.112
25769,124.09
25770,203.911
25771,140.987
25772,136.022
25773,126.03
25774,164.02
25775,80.031
25776,139.023
25777,79.95
25778,173.935
25779,133.053
25780,137.981
25781,142.791
25782,140.021
25783,143.027
25784,80.069
25785,116.96
25786,176.015
25787,130.127
25788,176.618
25789,164.083
25790,153.028
25791,153.028
25792,82.996
25793,135.004
25794,123.004
25795,124.991
25796,140.022
25797,119.957
25798,149.004
25799,142.948
25800,82.582
25801,89.984
25802,91.935
25803,149.042
25804,149.042
25805,91.935
25806,97.96
25807,85.359
25808,112.001
25809,137.22
25810,154.187
25811,155.828
25812,109.004
25813,75.491
25814,160.084
25815,93.372
25816,130.029
25817,127.983
25818,164.02
25819,65.538
25820,120.022
25821,77.516
25822,112.101
25823,78.958
25824,137.809
25825,100.001
25826,109.412
25827,174.006
25828,121.726
25829,182.02
25830,145.048
25831,96.091
25832,159.517
25833,106.869
25834,86.426
25835,139.907
25836,100.002
25837,149.499
25838,149.996
25839,91.964
25840,100.015
25841,92.131
25842,143.943
25843,140.042
25844,150.06
25845,74.999
25846,80.225
25847,79.48
25848,146.022
25849,159.005
25850,
25851,112.937
25852,85.359
25853,91.011
25854,82.996
25855,158.021
25856,133.976
25857,133.976
25858,140.063
25859,80.082
25860,97.008
25861,97.008
25862,82.582
25863,175.985
25864,77.516
25865,85.359
25866,141.06
25867,116.879
25868,141.882
25869,111.997
25870,125.023
25871,142.04
25872,95.295
25873,145.884
25874,87.312
25875,166.35
25876,141.037
25877,161.997
25878,90.494
25879,162.956
25880,124.08
25881,139.999
25882,171.127
25883,138.049
25884,82.52
25885,142.957
25886,169.973
25887,142.034
25888,67.536
25889,179.974
25890,142.959
25891,76.388
25892,104.949
25893,142.959
25894,151.937
25895,97.008
25896,129.957
25897,80.015
25898,171.966
25899,173.935
25900,96.459
25901,176.004
25902,160.061
25903,138.015
25904,146.034
25905,130.09
25906,104.02
25907,82.962
25908,125.995
25909,87.998
25910,82.103
25911,82.582
25912,112.985
25913,96.943
25914,119.957
25915,130.098
25916,120.122
25917,108.959
25918,171.005
25919,146.046
25920,67.536
25921,128.012
25922,96.493
25923,179.913
25924,113.927
25925,111.959
25926,139.958
25927,98.54
25928,123.951
25929,124.09
25930,135.034
25931,149.962
25932,127.956
25933,148.054
25934,132.77
25935,140.177
25936,176.004
25937,129.956
25938,123.296
25939,160.051
25940,79.351
25941,127.04
25942,
25943,
25944,127.04
25945,135.033
25946,130.049
25947,150.089
25948,125.971
25949,
25950,134.972
25951,155.87
25952,162.966
25953,79.745
25954,162.839
25955,151.987
25956,144.973
25957,160.084
25958,80.027
25959,99.811
25960,
25961,75.025
25962,119.969
25963,82.996
25964,128.012
25965,141.894
25966,124.018
25967,149.909
25968,180.917
25969,173.948
25970,150.024
25971,145.054
25972,87.403
25973,174.034
25974,128.047
25975,183.114
25976,90.494
25977,91.0
25978,129.847
25979,102.021
25980,123.066
25981,81.039
25982,114.011
25983,142.027
25984,116.166
25985,118.037
25986,138.015
25987,102.983
25988,90.066
25989,76.999
25990,78.958
25991,141.882
25992,138.049
25993,80.87
25994,97.075
25995,128.125
25996,111.921
25997,135.146
25998,150.055
25999,82.407
26000,131.965
26001,143.027
26002,164.005
26003,91.03
26004,129.954
26005,70.231
26006,118.003
26007,95.014
26008,110.953
26009,140.06
26010,120.058
26011,129.874
26012,82.52
26013,145.048
26014,167.022
26015,95.078
26016,129.903
26017,77.031
26018,76.972
26019,145.887
26020,82.996
26021,82.962
26022,137.767
26023,130.029
26024,155.005
26025,147.125
26026,123.146
26027,169.685
26028,134.923
26029,88.435
26030,97.981
26031,179.974
26032,115.69
26033,186.071
26034,85.992
26035,83.089
26036,74.949
26037,105.95
26038,145.884
26039,124.987
26040,129.915
26041,104.11
26042,166.35
26043,168.197
26044,148.28
26045,159.998
26046,141.973
26047,
26048,119.969
26049,133.053
26050,159.94
26051,173.585
26052,90.377
26053,105.955
26054,120.122
26055,144.019
26056,75.99
26057,90.948
26058,149.804
26059,122.02
26060,94.577
26061,150.133
26062,143.078
26063,147.988
26064,81.817
26065,99.026
26066,162.861
26067,132.906
26068,139.919
26069,123.951
26070,88.753
26071,100.015
26072,121.949
26073,125.008
26074,88.753
26075,132.906
26076,129.963
26077,97.008
26078,85.359
26079,112.101
26080,104.991
26081,201.066
26082,149.804
26083,113.088
26084,181.94
26085,85.359
26086,149.804
26087,123.004
26088,165.848
26089,143.477
26090,133.976
26091,140.021
26092,97.017
26093,125.987
26094,143.931
26095,140.042
26096,80.015
26097,77.878
26098,82.996
26099,85.359
26100,160.147
26101,139.972
26102,133.976
26103,80.082
26104,130.021
26105,199.946
26106,98.21
26107,90.045
26108,81.956
26109,118.35
26110,81.497
26111,123.035
26112,125.987
26113,102.021
26114,110.034
26115,127.08
26116,95.879
26117,94.932
26118,74.351
26119,176.058
26120,79.635
26121,88.932
26122,148.088
26123,119.973
26124,145.054
26125,108.033
26126,120.122
26127,91.344
26128,155.05
26129,89.911
26130,
26131,77.511
26132,97.993
26133,79.745
26134,121.927
26135,129.954
26136,93.016
26137,147.752
26138,115.69
26139,105.052
26140,181.94
26141,115.69
26142,79.745
26143,144.988
26144,95.295
26145,154.966
26146,173.948
26147,140.055
26148,86.426
26149,90.045
26150,146.009
26151,177.997
26152,147.982
26153,132.906
26154,82.309
26155,94.014
26156,139.92
26157,112.865
26158,140.935
26159,149.97
26160,80.032
26161,76.996
26162,186.071
26163,94.017
26164,94.017
26165,135.995
26166,115.007
26167,142.039
26168,125.983
26169,162.839
26170,162.861
26171,135.03
26172,161.707
26173,142.034
26174,100.414
26175,76.997
26176,120.012
26177,137.981
26178,148.058
26179,72.57
26180,128.073
26181,159.961
26182,159.961
26183,147.946
26184,80.305
26185,85.433
26186,142.959
26187,140.04
26188,140.04
26189,159.005
26190,139.969
26191,98.986
26192,128.047
26193,207.982
26194,145.115
26195,83.964
26196,80.225
26197,85.018
26198,144.109
26199,152.028
26200,171.921
26201,94.017
26202,167.909
26203,114.011
26204,72.57
26205,128.073
26206,159.961
26207,106.989
26208,129.956
26209,140.04
26210,85.512
26211,124.008
26212,129.993
26213,166.111
26214,136.919
26215,144.033
26216,139.63
26217,127.051
26218,71.994
26219,124.887
26220,107.996
26221,70.022
26222,128.012
26223,99.958
26224,160.951
26225,79.119
26226,151.988
26227,80.87
26228,65.538
26229,145.972
26230,141.007
26231,125.983
26232,134.972
26233,160.061
26234,180.291
26235,124.887
26236,128.026
26237,121.949
26238,135.679
26239,128.012
26240,79.119
26241,148.28
26242,145.972
26243,163.827
26244,82.295
26245,125.983
26246,81.497
26247,82.295
26248,125.99
26249,144.994
26250,167.018
26251,80.082
26252,75.422
26253,140.084
26254,120.08
26255,107.059
26256,139.793
26257,120.041
26258,135.034
26259,139.911
26260,144.998
26261,180.064
26262,166.077
26263,121.927
26264,159.966
26265,121.968
26266,119.099
26267,118.35
26268,137.996
26269,77.562
26270,136.078
26271,116.991
26272,142.04
26273,76.972
26274,79.95
26275,136.025
26276,145.062
26277,111.98
26278,163.806
26279,153.131
26280,140.068
26281,143.072
26282,171.921
26283,124.96
26284,144.988
26285,141.97
26286,113.003
26287,118.003
26288,93.016
26289,151.987
26290,112.96
26291,91.344
26292,
26293,77.511
26294,126.392
26295,140.053
26296,
26297,106.989
26298,85.994
26299,133.954
26300,140.023
26301,161.993
26302,94.132
26303,149.94
26304,80.027
26305,99.077
26306,105.219
26307,140.059
26308,121.112
26309,121.112
26310,140.0
26311,120.024
26312,172.089
26313,130.035
26314,142.014
26315,134.022
26316,79.991
26317,125.03
26318,110.983
26319,90.722
26320,90.722
26321,168.326
26322,76.469
26323,100.059
26324,130.018
26325,130.054
26326,133.976
26327,82.996
26328,139.928
26329,139.928
26330,133.976
26331,133.976
26332,82.996
26333,85.359
26334,121.112
26335,82.996
26336,82.996
26337,130.018
26338,154.983
26339,77.169
26340,93.372
26341,150.514
26342,137.728
26343,82.986
26344,135.382
26345,140.068
26346,199.946
26347,118.037
26348,114.941
26349,151.957
26350,123.296
26351,130.018
26352,81.817
26353,77.516
26354,130.032
26355,148.046
26356,130.156
26357,128.045
26358,162.966
26359,130.018
26360,120.053
26361,165.848
26362,127.05
26363,135.995
26364,143.132
26365,132.936
26366,102.021
26367,120.749
26368,113.003
26369,100.007
26370,140.029
26371,149.972
26372,137.22
26373,143.961
26374,143.961
26375,141.004
26376,141.004
26377,123.035
26378,123.035
26379,117.003
26380,117.003
26381,128.012
26382,141.888
26383,129.014
26384,143.961
26385,141.004
26386,180.051
26387,136.919
26388,118.869
26389,161.042
26390,123.035
26391,159.0
26392,117.003
26393,141.888
26394,146.022
26395,86.009
26396,129.014
26397,94.513
26398,130.09
26399,95.005
26400,80.031
26401,141.987
26402,165.192
26403,130.021
26404,119.996
26405,92.463
26406,100.062
26407,170.13
26408,107.98
26409,147.899
26410,95.079
26411,123.995
26412,155.02
26413,154.966
26414,107.059
26415,150.055
26416,161.993
26417,164.083
26418,148.108
26419,116.267
26420,124.025
26421,140.02
26422,120.053
26423,148.088
26424,144.988
26425,131.05
26426,176.618
26427,129.02
26428,142.006
26429,128.085
26430,128.085
26431,128.085
26432,129.02
26433,138.672
26434,90.494
26435,91.344
26436,139.086
26437,
26438,94.995
26439,149.042
26440,170.163
26441,157.153
26442,160.073
26443,125.98
26444,82.986
26445,119.996
26446,173.948
26447,136.008
26448,82.986
26449,119.996
26450,136.969
26451,128.009
26452,90.565
26453,127.931
26454,130.977
26455,129.874
26456,123.146
26457,91.102
26458,124.008
26459,95.029
26460,92.51
26461,77.511
26462,91.964
26463,137.009
26464,98.962
26465,176.618
26466,118.037
26467,123.066
26468,80.009
26469,143.07
26470,150.133
26471,125.528
26472,132.055
26473,162.351
26474,151.987
26475,76.069
26476,139.952
26477,159.034
26478,151.894
26479,123.017
26480,86.975
26481,120.039
26482,140.233
26483,120.022
26484,100.032
26485,94.932
26486,86.975
26487,131.792
26488,86.426
26489,82.562
26490,121.072
26491,140.233
26492,112.347
26493,201.8
26494,143.01
26495,124.991
26496,89.901
26497,80.015
26498,82.986
26499,132.055
26500,98.962
26501,86.975
26502,95.029
26503,159.034
26504,92.51
26505,173.948
26506,121.072
26507,112.347
26508,120.022
26509,90.565
26510,127.931
26511,86.426
26512,176.618
26513,151.894
26514,91.964
26515,124.008
26516,149.97
26517,80.027
26518,127.05
26519,93.372
26520,97.993
26521,80.032
26522,170.142
26523,83.762
26524,114.995
26525,141.06
26526,80.293
26527,110.984
26528,113.088
26529,139.973
26530,115.69
26531,86.009
26532,155.005
26533,91.97
26534,70.022
26535,79.165
26536,99.079
26537,137.809
26538,103.956
26539,110.057
26540,128.16
26541,125.983
26542,119.999
26543,130.032
26544,96.964
26545,90.076
26546,141.894
26547,76.996
26548,111.983
26549,140.04
26550,120.021
26551,91.03
26552,177.3
26553,122.947
26554,133.992
26555,191.971
26556,89.087
26557,140.022
26558,77.497
26559,80.948
26560,124.045
26561,
